#
#  antarctobacter_heliothermuscyc 1.0 Reactions link table generated on Sun Jun 25, 2023
#
RXN-9384	EC-2.5.1.48
O-SUCCHOMOSERLYASE-RXN	EC-2.5.1.48
RXN-11574	EC-2.1.1.173
RXN-18602	EC-2.5.1.48
RXN0-1342	EC-2.4.99.17
4.1.1.81-RXN	EC-4.1.1.81
3.1.27.6-RXN	EC-4.6.1.21
RXN-9666	EC-3.1.2.2
RXN0-6527	EC-4.6.1.21
RXN-19935	
RXN-19939	
ADENINE-DEAMINASE-RXN	EC-3.5.4.2
RXN-19938	EC-4.6.1.21
RXN0-5289	EC-1.1.1
3.1.11.2-RXN	EC-3.1.11.2
RXN-18406	EC-1.8.5.7
PALMITOYL-COA-HYDROLASE-RXN	EC-3.1.2.2
RXN0-6526	EC-4.6.1.21
3.1.27.5-RXN	EC-4.6.1.19
RXN-19924	EC-4.6.1.22
RXN-17911	
LCARNCOALIG-RXN	EC-6.2.1.48
RXN-18403	EC-1.8.5.7
ACETYLORNTRANSAM-RXN	EC-2.6.1.11
ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4
ORNCARBAMTRANSFER-RXN	EC-2.1.3.3
IPPISOM-RXN	EC-5.3.3.2
GLYCOLATE-REDUCTASE-RXN	EC-1.1.1.26
GMKALT-RXN	EC-2.7.4.13	EC-2.7.4.12
DEOXYADENYLATE-KINASE-RXN	EC-2.7.4.13	EC-2.7.4.11
ASPARTATE--TRNA-LIGASE-RXN	EC-6.1.1.23	EC-6.1.1.12
RXNQT-4142	EC-3.1.3.93
VALINE--TRNA-LIGASE-RXN	EC-6.1.1.9
1.1.1.8-RXN	EC-1.1.1.8
URACIL-PRIBOSYLTRANS-RXN	EC-2.4.2.9
ADDALT-RXN	EC-3.5.4.4
ALANINE--TRNA-LIGASE-RXN	EC-6.1.1.7
3.4.21.92-RXN	EC-3.4.21.92
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	EC-1.1.2.3
RXN-11602	EC-2.1.1.191
RXN-7919	EC-3.1.2.6
GLYOXII-RXN	EC-3.1.2.6
HISTIDPHOS-RXN	EC-3.1.3.15
ADENODEAMIN-RXN	EC-3.5.4.4
IMP-DEHYDROG-RXN	EC-1.1.1.205
PPENTOMUT-RXN	EC-5.4.2.7
RXN-10819	EC-6.2.1.30
ORNITHINE-CYCLODEAMINASE-RXN	EC-4.3.1.12
D-PPENTOMUT-RXN	EC-5.4.2.7
RXN-11407	EC-1.1.1.203
FUMHYDR-RXN	EC-4.2.1.2
URONATE-DEHYDROGENASE-RXN	EC-1.1.1.203
RXN-8667	EC-1.11.1.21
RXN-8665	EC-1.13.11.11	EC-1.13.11.52
MANDELATE-DEHYDROGENASE-RXN	EC-1.1.99.31
NAD-SYNTH-NH3-RXN	EC-6.3.1.5
CATAL-RXN	EC-1.11.1.6	EC-1.11.1.21
RXN0-6710	EC-3.1.4.55
ASPARTATEKIN-RXN	EC-2.7.2.4
5-FORMYL-THF-CYCLO-LIGASE-RXN	EC-6.3.3.2
GALACTOSE-1-DEHYDROGENASE-NADP+-RXN	EC-1.1.1.120	EC-1.1.1.360
RXN0-7075	EC-2.8.3.19
RXN-15261	EC-3.5.4.3
L-ARABINONOLACTONASE-RXN	EC-3.1.1.15
GLUTAMIDOTRANS-RXN	EC-4.3.2.10
RXN-17900	
RXN-8771	EC-1.13.11.79
2.1.1.71-RXN	EC-2.1.1.71
RXN-7700	EC-1.1.1.1
DNA-DIRECTED-RNA-POLYMERASE-RXN	EC-2.7.7.6
GUANINE-DEAMINASE-RXN	EC-3.5.4.3
RXN4FS-2	EC-2.1.1.71
RXN-8629	EC-1.8.1.4
2.1.1.17-RXN	EC-2.1.1.17
RXN-7716	EC-1.8.1.4
RXN0-1132	EC-1.8.1.4
FPPSYN-RXN	EC-2.5.1.10
GMP-REDUCT-RXN	EC-1.7.1.7
1.8.1.4-RXN	EC-1.8.1.4
PHOSPHASERSYN-RXN	EC-2.7.8.8
GPPSYN-RXN	EC-2.5.1.1
R313-RXN	EC-4.2.1.84
RXN-11591	EC-2.1.1.176
RXN-7719	EC-1.8.1.4
RXN0-5306	EC-5.1.3.32
NITRILE-HYDRATASE-RXN	EC-4.2.1.84
RXN0-5195	EC-3.4.11
DXS-RXN	EC-2.2.1.7
DNA-LIGASE-NAD+-RXN	EC-6.5.1.6	EC-6.5.1.2
RXN-17920	
RXN-7567	EC-4.2.1.84
RXN-17918	
RXN-17919	
2.7.3.9-RXN	EC-2.7.3.9
RXN-14726	EC-4.2.1.84
RXN-17354	
RHAMNISOM-RXN	EC-5.3.1.14
RXN-17355	
PANTOTHENATE-KIN-RXN	EC-2.7.1.33
RXN-17609	EC-4.2.1.84
BIOTINLIG-RXN	EC-6.3.4.15
RXN0-7192	
RXN-22002	
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN	EC-2.3.1.28
RXN-14725	EC-4.2.1.84
4.1.1.32-RXN	EC-4.1.1.32
RXN-12481	EC-4.1.1.32
R310-RXN	EC-4.2.1.84
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	EC-1.3.1.1
PEPCARBOXYKIN-RXN	EC-4.1.1.49
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	EC-2.4.2.28
RXN0-6565	EC-1.3.1.1
CTPSYN-RXN	EC-6.3.4.2
RXN-14325	
RXN-22383	EC-7.6.2.2
3.6.3.44-RXN	EC-7.6.2.2
RXN-14304	EC-2.4.2.28
RXN-11690	EC-1.1.1.338
RXN-22384	EC-7.6.2.2
RXN-20868	EC-7.6.2.2
HISTAMINOTRANS-RXN	EC-2.6.1.9
GPH-RXN	EC-3.1.3.18
TRANS-RXN-366	EC-7.6.2.2
DEHYDDEOXPHOSGALACT-ALDOL-RXN	EC-4.1.2.55	EC-4.1.2.21
TRANS-RXN-220	EC-7.6.2.2
5.3.3.10-RXN	EC-5.3.3.10
PHOSACETYLTRANS-RXN	EC-2.3.1.8
3.4.13.9-RXN	EC-3.4.13.9
RXN0-6998	EC-2.1.1.266
ACETATEKIN-RXN	EC-2.7.2.15	EC-2.7.2.1
RXN-18840	EC-3.1.2.20
BADH-RXN	EC-1.2.1.8
RXN-11193	EC-1.4.5.1
PROPKIN-RXN	EC-2.7.2.7	EC-2.7.2.1	EC-2.7.2.15	EC-2.7.2.14
RXN0-6678	
RXN-10708	EC-3.1.2.20
THIOESTER-RXN	EC-3.1.2.20
RXN-10662	EC-3.1.2.20
RXN-11196	EC-1.4.5.1
RXN-2364	EC-2.3.3.15
ACYL-COA-HYDROLASE-RXN	EC-3.1.2.20
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	EC-5.4.99.12
NQOR-RXN	EC-1.6.5.2
RXN-16333	
RXN-15447	
RXN-21238	
QUINOLINATE-SYNTHA-RXN	EC-2.5.1.72
RXN1YI0-16	EC-1.6.5.2
3.1.21.3-RXN	EC-3.1.21.3
ABC-64-RXN	EC-7.6.2.7
RXN-9758	EC-1.2.1.8
R102-RXN	EC-2.3.1.178
5.4.2.10-RXN	EC-5.4.2.10
UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6
RXN-16424	
RXN-12303	EC-1.6.5.2
RXN0-7139	
RXN-6382	EC-1.2.1.8
R103-RXN	EC-4.2.1.108
CHMS-DEHYDROGENASE-RXN	EC-1.2.1.60
RXN0-7386	EC-1.6.5.2
RXN-14249	EC-1.1.1.103
THREODEHYD-RXN	EC-1.1.1.103
RXN-19671	EC-1.6.5.2
THREOSPON-RXN	
CATECHOL-2-3-DIOXYGENASE-RXN	EC-1.13.11.2
H2PTEROATESYNTH-RXN	EC-2.5.1.15
METHYLGUTAMATE-DEHYDROGENASE-RXN	EC-1.5.99.5
2.7.9.3-RXN	EC-2.7.9.3
AKBLIG-RXN	EC-2.3.1.29
RXN-10856	EC-5.1.99.8
RXN-13704	EC-1.13.11.2
RXN-16480	EC-1.13.11.81
ALDOSE1EPIM-RXN	EC-5.1.3.3
SARCOX-RXN	EC-1.5.3.1
CHEBDEAMID-RXN	EC-3.5.1.44
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
RXN-11219	EC-1.13.11.2
3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	EC-1.1.1.30
MCPMETEST-RXN	EC-3.1.1.61
TETHYDPICSUCC-RXN	EC-2.3.1.117
RXN-16615	EC-2.3.1.179	EC-2.3.1.41
ALTRODEHYDRAT-RXN	EC-4.2.1.7
3-OXOACYL-ACP-SYNTH-BASE-RXN	EC-2.3.1.41	EC-2.3.1.179
CATECHOL-23-DIOXYGENASE-RXN	EC-1.13.11.2
RXN-16629	EC-2.3.1.179	EC-2.3.1.41
GUANIDINOPROPIONASE-RXN	EC-3.5.3.17
ACONITATE-DELTA-ISOMERASE-RXN	EC-5.3.3.7
RXN-19490	EC-2.8.3.16
RXN0-1382	EC-2.8.3.16
RXN-18397	EC-3.5.4.44
SERINE-O-ACETTRAN-RXN	EC-2.3.1.30
ALANINE-DEHYDROGENASE-RXN	EC-1.4.1.1
3.4.11.9-RXN	EC-3.4.11.9
3.2.1.96-RXN	EC-3.2.1.96
3-OXOACYL-ACP-SYNTH-RXN	EC-2.3.1.179	EC-2.3.1.41
RXN-14270	EC-2.4.2.7
PGLYCDEHYDROG-RXN	EC-1.1.1.95
RXN-9516	EC-2.3.1.179	EC-2.3.1.41
RXN-16621	EC-2.3.1.179	EC-2.3.1.41
RXN0-5359	EC-2.7.7.65
ADENPRIBOSYLTRAN-RXN	EC-2.4.2.7
RXN0-2141	EC-2.3.1.179	EC-2.3.1.41
R321-RXN	EC-1.14.13.83
3.1.1.75-RXN	EC-3.1.1.75
KETOGLUTREDUCT-RXN	EC-1.1.1.399
RXN-16701	EC-1.1.1.399
RXN-10137	EC-1.13.11.37
RXN-9523	EC-2.3.1.179	EC-2.3.1.41
RXN-17556	
RXN-9922	
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN	EC-4.1.2.52
RXN-16625	EC-2.3.1.179	EC-2.3.1.41
GART-RXN	EC-2.1.2.2
3-OXOACID-COA-TRANSFERASE-RXN	EC-2.8.3.5
KDGALDOL-RXN	EC-4.1.2.20
GLYCERATE-DEHYDROGENASE-RXN	EC-1.1.1.29
RXNI-2	EC-2.8.3.5
4.1.2.20-RXN	EC-4.1.2.20
5.99.1.3-RXN	EC-5.6.2.2
DLACTDEHYDROGNAD-RXN	EC-1.1.1.28
RXN-16632	EC-1.3.1.9
GLURS-RXN	EC-6.1.1.17
4.2.1.41-RXN	EC-4.2.1.41
DARAB5PISOM-RXN	EC-5.3.1.13
RXN-20645	EC-2.5.1.141
RXN0-7008	EC-1.5.5.2
R-2-METHYLMALATE-DEHYDRATASE-RXN	EC-4.2.1.35
RXN-14903	EC-1.5.5.2
HEMEOSYN-RXN	EC-2.5.1.141
RXN0-5259	
UGD-RXN	EC-1.1.1.22
RXN0-7005	
RXN-13163	EC-4.2.1.33
CYTOCHROME-C-OXIDASE-RXN	EC-7.1.1.9
RXN-16620	EC-1.3.1.9
RXN-8991	
3-ISOPROPYLMALISOM-RXN	
RXN1YI0-22	EC-7.1.1.9
RXN-12173	EC-4.2.2.23
RXN-14116	EC-1.2.1.88
RXN-12647	
PRAISOM-RXN	EC-5.3.1.24
TRANS-RXN-395	
RXN1YI0-21	
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
RXN0-6554	EC-1.3.5.2
RXN-16624	EC-1.3.1.9
RXN0-2145	EC-1.3.1.9
RXN0-6491	EC-1.3.5.2
RXN0-6490	
RXN-1623	EC-2.3.1.51
ENOYL-ACP-REDUCT-NADH-RXN	EC-1.3.1.9
RXN-16224	EC-4.2.1.156
RXN197R-54	EC-3.2.1.51
LIPIDXSYNTHESIS-RXN	EC-3.6.1.54
RXN-19378	EC-3.2.1.51
RXN-16628	EC-1.3.1.9
RXN-21237	EC-7.1.1.9
ALPHA-L-FUCOSIDASE-RXN	EC-3.2.1.51
RXN1YI0-19	
RXN0-5265	
RXN-21816	EC-3.2.1.51
PYRAMKIN-RXN	EC-2.7.1.35
PNKIN-RXN	EC-2.7.1.35
RXN-19379	EC-3.2.1.51
PYRIDOXKIN-RXN	EC-2.7.1.35
THRESYN-RXN	EC-4.2.3.1
METHGLYSYN-RXN	EC-4.2.3.3
RXN-2463	EC-4.2.1.83
RXN-2464	EC-4.1.3.17
4.1.3.17-RXN	EC-4.1.3.17
RXN-12074	EC-4.1.3.17
RXN-2462	EC-3.1.1.57
RXN-9868	EC-3.1.1.45
RXN-9857	EC-3.1.1.45
RXN-9887	EC-3.1.1.45
DIENELACHYDRO-RXN	EC-3.1.1.45
RXN0-1441	EC-3.6.1.53	EC-3.6.1.13
RXN-9890	EC-3.1.1.45
CARBOXYMETHYLENEBUTENOLIDASE-RXN	EC-3.1.1.45
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	EC-2.3.1.51
2TRANSKETO-RXN	EC-2.2.1.1
R342-RXN	EC-6.6.1.2
1TRANSKETO-RXN	EC-2.2.1.1
RIB5PISOM-RXN	EC-5.3.1.6
RXN0-2441	EC-2.1.1.144
RXN-17518	EC-4.99.1.9
RXN-1961	EC-6.3.4.19
PROTOHEMEFERROCHELAT-RXN	EC-4.98.1.1
RXN-12446	EC-1.5.1.36
RXN-18591	EC-1.1.1.410
3.4.11.19-RXN	EC-3.4.11.19
DEOXYGLUCONOKIN-RXN	EC-2.7.1.178	EC-2.7.1.45
D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	EC-1.1.2.4
RXN-13854	EC-1.7.1.15
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	EC-1.1.1.31
HOMOSERDEHYDROG-RXN	EC-1.1.1.3
RIBOKIN-RXN	EC-2.7.1.15
RXN-8087	EC-6.3.2.32
DIMETHYLGLYCINE-DEHYDROGENASE-RXN	EC-1.5.8.4
RXN-22707	EC-1.5.8.4
TRNA-CYTIDYLYLTRANSFERASE-RXN	EC-2.7.7.72
TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN	EC-4.2.1.77
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	EC-2.7.7.19
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	EC-2.1.1.35
RXN-11601	EC-2.1.1.190
RXN-8001	EC-1.1.1.23
HISTOLDEHYD-RXN	
R101-RXN	EC-2.6.1.76
HISTALDEHYD-RXN	
RXN-8102	EC-2.1.1.250
RXN-11080	EC-1.1.98.3
RXN-11727	EC-1.1.1.308
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20
RXN-22814	EC-1.1.1.401
RXN-13689	EC-1.1.3.8
RXN-12095	EC-1.1.1.401
L-GULONOLACTONE-OXIDASE-RXN	
2.7.7.8-RXN	EC-2.7.7.8
1.1.1.127-RXN	EC-1.1.1.127
RXN-8784	
ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2
RXN-22620	EC-1.11.1.24
RXN0-5055	EC-2.1.3.15
1.11.1.15-RXN	EC-1.11.1.24
RXN-22617	EC-1.11.1.24
RXN0-267	EC-1.11.1.24
RXN-18593	EC-5.3.1.35
RXN-22618	
RXN-20694	
RXN-22616	
FOLYLPOLYGLUTAMATESYNTH-RXN	EC-6.3.2.17
RXN-18592	EC-5.3.1.35
RXN-19953	
RXN0-2921	EC-6.3.2.17
RXN-19954	
RXN-6341	EC-6.3.2.17
RXN0-6515	EC-2.1.1.171
RXN0-5468	
2.1.1.77-RXN	EC-2.1.1.77
RXN-22619	
FORMYLTHFGLUSYNTH-RXN	EC-6.3.2.17
RXN2DNV-43	EC-6.3.2.12
RXN0-5330	EC-1.6.5.9
RXN-12365	EC-1.18.1.3
DIHYDROFOLATESYNTH-RXN	EC-6.3.2.12
FERREDOXIN--NAD+-REDUCTASE-RXN	EC-1.18.1.3
4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN	EC-4.1.1.44
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	EC-1.4.7.1
RXN-12878	
RXN-9770	EC-1.14.13.111
RXN-8999	EC-2.5.1.31
RXN-10083	EC-3.1.1.24
GLUTAMATE-SYNTHASE-NADH-RXN	EC-1.4.1.14
CDPDIGLYSYN-RXN	EC-2.7.7.41
GLUTAMATESYN-RXN	EC-1.4.1.13
3-OXOADIPATE-ENOL-LACTONASE-RXN	EC-3.1.1.24
RXN-20084	
RXN0-5515	EC-2.7.7.41
CYTOCHROME-C-PEROXIDASE-RXN	EC-1.11.1.5
UNDECAPRENYL-DIPHOSPHATASE-RXN	EC-3.6.1.27
RXN-14206	EC-4.2.1.96
RXN-20524	EC-2.7.7.41
CYCLOHEXANONE-MONOOXYGENASE-RXN	EC-1.14.13.22
RXN-7908	EC-4.2.1.96
RXN-10462	EC-2.3.1.15
SPERMIDINESYN-RXN	EC-2.5.1.16
RXN-1381	EC-2.3.1.15
AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN	EC-2.3.1.82
POLYPHOSPHATE-KINASE-RXN	EC-2.7.4.1
RXN-13908	EC-4.2.1.96
GLYCPDIESTER-RXN	EC-3.1.4.46
RXN-14136	EC-3.1.4.46
4.2.1.58-RXN	EC-4.2.1.59
RXN-20557	EC-3.1.4.46
RXN-16631	EC-4.2.1.59
RXN-14073	EC-3.1.4.46
RXN-17150	EC-3.5.1.9
ABC-19-RXN	EC-7.3.2.5
RXN-14160	EC-3.1.4.46	EC-3.1.4.2
RXN-10771	EC-4.1.99.13
RXN-19239	EC-4.1.99.13
RXN-20556	EC-3.1.4.46
RXN-19240	EC-4.1.99.13
ARYLFORMAMIDASE-RXN	EC-3.5.1.9
RXN-19241	EC-4.1.99.13
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	EC-2.3.1.19
RXN-16627	EC-4.2.1.59
ISOCITDEH-RXN	EC-1.1.1.42
PPGPPSYN-RXN	EC-3.1.7.2
R17-RXN	EC-1.8.5.4
RXN-9951	
RXN-8642	
RXN-14517	EC-2.1.1.228
RXN-14461	EC-2.7.1.180
GCVT-RXN	EC-2.1.2.10
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-4.2.1.59
RXN0-6427	EC-3.1.7.2
GTPPYPHOSKIN-RXN	EC-2.7.6.5
RXN-12458	EC-2.1.1.228
GDPPYPHOSKIN-RXN	EC-2.7.6.5
THIAMINASE-RXN	EC-3.5.99.2
RXN-9533	EC-4.2.1.59
H2NEOPTERINALDOL-RXN	EC-4.1.2.25
RXN-12613	EC-3.5.99.2
RXN-9655	EC-4.2.1.59
ASPCARBTRANS-RXN	EC-2.1.3.2
RXN-10857	EC-4.1.2.25
RXN0-5462	EC-3.6.1.15	EC-3.6.5.6	EC-3.6.5.5	EC-3.6.5.4	EC-3.6.5.3	EC-3.6.5.2	EC-3.6.5.1	EC-3.6.1
RXN0-2144	EC-4.2.1.59
RXN-16623	EC-4.2.1.59
RXN-9520	EC-4.2.1.59
RXN-15733	EC-2.7.6.3
2.7.7.60-RXN	EC-2.7.7.60
H2PTERIDINEPYROPHOSPHOKIN-RXN	EC-2.7.6.3
RXN-8668	EC-1.8.4.11
RXN-7572	EC-1.1.1.27
4.2.1.59-RXN	EC-4.2.1.59
RXN0-2584	EC-3.2.2.27
3.1.26.4-RXN	EC-3.1.26.4
CHORISMATE-SYNTHASE-RXN	EC-4.2.3.5
L-LACTATE-DEHYDROGENASE-RXN	EC-1.1.1.27
RXN-16619	EC-4.2.1.59
3.6.3.38-RXN	EC-7.6.2.12
RXN-14040	EC-1.18.1.7
1.17.1.1-RXN	EC-1.17.1.1
2.1.1.72-RXN	EC-2.1.1.72
IMIDPHOSDEHYD-RXN	EC-4.2.1.19
RXN-20789	EC-2.3.1.129
RXN-17568	EC-1.14.13.227
NADH-DEHYDROGENASE-QUINONE-RXN	EC-1.6.5.9
PNPOXI-RXN	EC-1.4.3.5
RXN-22246	EC-2.3.1.129
PMPOXI-RXN	EC-1.4.3.5
GALACTONDEHYDRAT-RXN	EC-4.2.1.140	EC-4.2.1.6
THYM-PHOSPH-RXN	EC-2.4.2.2	EC-2.4.2.4
UDPNACETYLGLUCOSAMACYLTRANS-RXN	EC-2.3.1.129
RXN-22480	EC-2.3.1.129
CYTIDEAM-RXN	EC-3.5.4.5
CHLOROMALERED-RXN	EC-1.3.1.32
RXN-22244	EC-2.3.1.129
CYTIDEAM2-RXN	EC-3.5.4.5
RXN-9885	EC-1.3.1.32
LIPIDADISACCHARIDESYNTH-RXN	EC-2.4.1.182
RXN-17875	EC-3.4.11.18
RXN-12060	EC-3.1.4.37
RXN-12059	EC-3.1.4.37
RXN-12057	EC-3.1.4.37
MALEYLACETATE-REDUCTASE-RXN	EC-1.3.1.32
3.1.4.37-RXN	EC-3.1.4.37
RXN-12058	EC-3.1.4.37
METHIONINE--TRNA-LIGASE-RXN	EC-6.1.1.10
RXN-20785	EC-2.4.1.182
RXN-17878	EC-3.4.11.18
RXN-9891	EC-1.3.1.32
RXN-16165	EC-6.1.1.10
CHLORIDE-PEROXIDASE-RXN	EC-1.11.1.10
RXN2DNV-2	EC-2.4.1.182
RXN-17874	EC-3.4.11.18
RXN0-5052	EC-3.4.11
RXN0-302	EC-4.6.1.12
RXN-17877	EC-3.4.11.18
RXN-22237	EC-2.4.1.182
NUCLEOSIDE-TRIPHOSPHATASE-RXN	EC-3.6.1.15
PGPPHOSPHA-RXN	EC-3.1.3.27
RXN-22484	EC-2.4.1.182
RXN-17873	EC-3.4.11.18
RXN-13313	EC-3.1.3.27
RXN2B4Q-52	EC-2.4.1.182
3.4.11.18-RXN	EC-3.4.11.18
RXN-12611	EC-2.5.1.3
PYRUVATE-CARBOXYLASE-RXN	EC-6.4.1.1
RXN-17876	EC-3.4.11.18
THI-P-SYN-RXN	EC-2.5.1.3
RXN-12610	EC-2.5.1.3
XANPRIBOSYLTRAN-RXN	EC-2.4.2.22
RXN0-6731	EC-2.1.1.242
CHER-RXN	EC-2.1.1.80
GALACTARDEHYDRA-RXN	EC-4.2.1.42
3.5.2.14-RXN	EC-3.5.2.14
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	EC-2.1.1.11
RXN-11761	EC-3.8.1.3
TRANS-RXN-194	EC-7.2.2.10
THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9
3.4.23.43-RXN	EC-3.4.23.43
RXN-8992	EC-2.5.1.90
3.6.3.30-RXN	EC-7.2.2.7
DMBPPRIBOSYLTRANS-RXN	EC-2.4.2.21
RXN-12480	EC-2.1.1.223
RXN-19298	EC-2.4.2.21
RXN-19306	EC-2.4.2.21
RXN-10952	EC-3.1.3.25
RXN-19295	EC-2.4.2.21
RXN-19299	EC-2.4.2.21
RXN-19316	EC-2.4.2.21
HALOACETATE-DEHALOGENASE-RXN	EC-3.8.1.3
RXN-7253	EC-3.1.3.25
RXN-19301	EC-2.4.2.21
RXN-19300	EC-2.4.2.21
DHLBXANAU-RXN	EC-3.8.1.3
RXN-10842	EC-1.14.19.9
RXN0-5408	EC-3.1.3.25
INOSINE-NUCLEOSIDASE-RXN	EC-3.2.2.2
RXN-20457	
RXN-20456	
RXN-9443	EC-3.1.1.83
RXN-10949	EC-3.1.3.25
TRANS-RXN-242B	EC-7.3.2.6
RXN-9436	EC-3.1.1.83
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	EC-3.1.3.25
KYNURENINASE-RXN	EC-3.7.1.3
RXN-10954	EC-3.1.3.25
RXN-9432	EC-3.1.1.83
3-HYDROXY-KYNURENINASE-RXN	EC-3.7.1.3
RXN-10953	EC-3.1.3.25
RXN-9984	EC-3.1.1.83
RXN-9421	EC-3.1.1.83
RXN-9394	EC-3.1.1.83
RXN-12753	
RXN-12754	
ABC-27-RXN	EC-7.3.2.1
S-ADENMETSYN-RXN	EC-2.5.1.6
RXN-22326	EC-7.3.2.1
RXN-14247	EC-3.1.1.83
PYRNUTRANSHYDROGEN-RXN	EC-1.6.1.2	EC-1.6.1.3	EC-1.6.1.1
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	EC-2.1.1.33
3-DEHYDROQUINATE-DEHYDRATASE-RXN	EC-4.2.1.10
RXN0-5398	EC-4.2.1.70
RXN0-5116	EC-2.7.1.16
PSEUDOURIDINE-KINASE-RXN	EC-2.7.1.83
RIBULOKIN-RXN	EC-2.7.1.16
NICOTINATEPRIBOSYLTRANS-RXN	EC-6.3.4.21
NICOTINAMID-RXN	EC-3.5.1.19
RXN-9393	EC-3.1.1.83
GLUTARYL-COA-DEHYDROGENASE-RXN	EC-1.3.8.6
2.5.1.19-RXN	EC-2.5.1.19
GLUTARYL-COA-DEHYDROG-RXN	
GLUTACONYL-COA-DECARBOXYLASE-RXN	
RXN-13576	
ORNDECARBOX-RXN	EC-4.1.1.17
RXN-15953	
RXN-18384	EC-1.3.1.85
3.4.11.2-RXN	EC-3.4.11.14	EC-3.4.11.2
3.5.1.27-RXN	EC-3.5.1.88
RXN-11637	EC-2.1.1.198
3.5.1.88-RXN	EC-3.5.1.88
RXN-15468	
RXN-19772	
DIHYDROXYMETVALDEHYDRAT-RXN	EC-4.2.1.9
RXN-8957	EC-1.3.1.85
DIHYDROXYISOVALDEHYDRAT-RXN	EC-4.2.1.9
GLUCOSE-1-DEHYDROGENASE-RXN	EC-1.1.1.47
RXN-15889	EC-2.7.8.7
RXN-19477	EC-2.7.8.7
HOLO-ACP-SYNTH-RXN	EC-2.7.8.7
6.3.5.6-RXN	EC-6.3.5.6
RXN-20080	
RXN1G01-42	EC-1.1.2.8
RXN-20081	
RXN-14904	
RXN1G01-41	EC-1.1.2.8
RXN-12872	
1.8.4.12-RXN	EC-1.8.4.12
RXN-17636	
RXN-11333	EC-1.1.2.8
RXN-17883	
RXN-19493	EC-2.7.8.7
DALADEHYDROG-RXN	EC-1.4.5
RXN0-5245	
RXN-14962	
ENTDB-RXN	EC-2.7.8.7
RXN-14451	
RXN1YI0-24	
ARGDECARBOX-RXN	EC-4.1.1.19
RXN-10994	EC-2.7.8.7
4.3.1.17-RXN	EC-4.3.1.17
RXN-15125	
RXN-3482	
RXN-15124	
RXN-12869	
RXN-15127	EC-3.5.99.10
RXN-17882	
RXN0-6684	
RXN-22603	
RXN-17959	EC-4.7.1.1
RXN-14290	
RXN-16759	EC-2.7.8.7
RXN-14883	
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	EC-3.1.3.37
RXN-21400	
RXN0-1133	EC-2.3.1.12
RXN-14808	
RXN0-6734	EC-4.7.1.1
RXN-15139	
F16BDEPHOS-RXN	EC-3.1.3.11
RXN-11410	
DIHYDLIPACETRANS-RXN	EC-2.3.1.12
RXN-9560	
RXN-17954	EC-2.7.8.37
RXN0-6732	EC-2.7.8.37
RXN-12508	
RXN0-7080	
RXN-12583	
RXN-22317	
RXN0-1134	EC-1.2.4.1
RXN-9559	
RXN-10674	EC-2.7.8.7
RXN-10851	
RXN-8958	EC-5.4.99.63
RXN-11409	
RXN-17957	EC-2.7.8.37
RXN0-5305	
HEMN-RXN	EC-1.3.98.3
INOPHOSPHOR-RXN	EC-2.4.2.1
DIAMINOPIMDECARB-RXN	EC-4.1.1.20
RXN-15140	
DEOXYADENPHOSPHOR-RXN	EC-2.4.2.1
RXN-9562	
RXN-22	EC-4.3.2.1
RXN-17635	
SALICYLATE-1-MONOOXYGENASE-RXN	EC-1.14.13.1
RXN-12862	
RXN0-5199	EC-2.4.2.15	EC-2.4.2.1
RXN-12861	
ENOYL-ACP-REDUCT-NADPH-RXN	EC-1.3.1.10	EC-1.3.1.104	EC-1.3.1.39
RXN-9914	EC-1.14.13.1
ARGSUCCINLYA-RXN	EC-4.3.2.1
