BSI__PFLU_U_BE1__K141_57656_7			
BSI__PFLU_U_BE1__K141_151021_18			
BSI__PFLU_U_BE1__K141_57656_8			
BSI__PFLU_U_BE1__K141_151021_19		dctB	
BSI__PFLU_U_BE1__K141_57521_1			
BSI__PFLU_U_BE1__K141_57521_2			
BSI__PFLU_U_BE1__K141_150990_1			
BSI__PFLU_U_BE1__K141_57521_3			
BSI__PFLU_U_BE1__K141_150990_2		minD	
BSI__PFLU_U_BE1__K141_57521_4			
BSI__PFLU_U_BE1__K141_150990_3			
BSI__PFLU_U_BE1__K141_57521_5			
BSI__PFLU_U_BE1__K141_150990_4			
BSI__PFLU_U_BE1__K141_57521_6			
BSI__PFLU_U_BE1__K141_150990_5			
BSI__PFLU_U_BE1__K141_150990_6			
BSI__PFLU_U_BE1__K141_150990_7			
BSI__PFLU_U_BE1__K141_57408_1			
BSI__PFLU_U_BE1__K141_15092_1		dmgdh4	
BSI__PFLU_U_BE1__K141_57408_2			
BSI__PFLU_U_BE1__K141_15092_2			
BSI__PFLU_U_BE1__K141_57408_3			
BSI__PFLU_U_BE1__K141_15092_3		mmuM	
BSI__PFLU_U_BE1__K141_57408_4			
BSI__PFLU_U_BE1__K141_15092_4		sardh	
BSI__PFLU_U_BE1__K141_57408_5		truA	
BSI__PFLU_U_BE1__K141_57136_1			
BSI__PFLU_U_BE1__K141_57136_2			
BSI__PFLU_U_BE1__K141_57136_3		MA20_26545	
BSI__PFLU_U_BE1__K141_57136_4		vanA	
BSI__PFLU_U_BE1__K141_57136_5		MA20_26550	
BSI__PFLU_U_BE1__K141_150720_1		phnA	
BSI__PFLU_U_BE1__K141_150720_2			
BSI__PFLU_U_BE1__K141_150720_3			
BSI__PFLU_U_BE1__K141_150720_4			
BSI__PFLU_U_BE1__K141_150720_5			
BSI__PFLU_U_BE1__K141_150720_6			
BSI__PFLU_U_BE1__K141_150720_7			
BSI__PFLU_U_BE1__K141_150720_8			
BSI__PFLU_U_BE1__K141_150720_9			
BSI__PFLU_U_BE1__K141_150720_10			
BSI__PFLU_U_BE1__K141_150720_11			
BSI__PFLU_U_BE1__K141_57077_1		ccmG	
BSI__PFLU_U_BE1__K141_57077_2			
BSI__PFLU_U_BE1__K141_57077_3			
BSI__PFLU_U_BE1__K141_57077_4			
BSI__PFLU_U_BE1__K141_57077_5			
BSI__PFLU_U_BE1__K141_57077_6			
BSI__PFLU_U_BE1__K141_57077_7			
BSI__PFLU_U_BE1__K141_57077_8			
BSI__PFLU_U_BE1__K141_56212_1			
BSI__PFLU_U_BE1__K141_56212_2			
BSI__PFLU_U_BE1__K141_56212_3			
BSI__PFLU_U_BE1__K141_56212_4			
BSI__PFLU_U_BE1__K141_150289_1			
BSI__PFLU_U_BE1__K141_56212_5			
BSI__PFLU_U_BE1__K141_150289_2			
BSI__PFLU_U_BE1__K141_56212_6			
BSI__PFLU_U_BE1__K141_150289_3		rpoH2	
BSI__PFLU_U_BE1__K141_56212_7			
BSI__PFLU_U_BE1__K141_150289_4		coaBC	
BSI__PFLU_U_BE1__K141_56212_8			
BSI__PFLU_U_BE1__K141_150289_5		dut	
BSI__PFLU_U_BE1__K141_56212_9			
BSI__PFLU_U_BE1__K141_150289_6		moeB	
BSI__PFLU_U_BE1__K141_56212_10			
BSI__PFLU_U_BE1__K141_150289_7		dcp	
BSI__PFLU_U_BE1__K141_56212_11			
BSI__PFLU_U_BE1__K141_150289_8			
BSI__PFLU_U_BE1__K141_56212_12			
BSI__PFLU_U_BE1__K141_150289_9		MA20_28540	
BSI__PFLU_U_BE1__K141_56212_13			
BSI__PFLU_U_BE1__K141_150289_10			
BSI__PFLU_U_BE1__K141_56212_14		ectA	
BSI__PFLU_U_BE1__K141_150289_11			
BSI__PFLU_U_BE1__K141_56212_15		ectB	
BSI__PFLU_U_BE1__K141_150289_12			
BSI__PFLU_U_BE1__K141_56212_16		ectC	
BSI__PFLU_U_BE1__K141_150289_13		groS	
BSI__PFLU_U_BE1__K141_56212_17			
BSI__PFLU_U_BE1__K141_150289_14		groL	
BSI__PFLU_U_BE1__K141_150289_15			
BSI__PFLU_U_BE1__K141_150234_1			
BSI__PFLU_U_BE1__K141_150234_2			
BSI__PFLU_U_BE1__K141_150234_3			
BSI__PFLU_U_BE1__K141_150234_4			
BSI__PFLU_U_BE1__K141_150234_5		rsmE	
BSI__PFLU_U_BE1__K141_5603_1		hprA	
BSI__PFLU_U_BE1__K141_5603_2			
BSI__PFLU_U_BE1__K141_5603_3			
BSI__PFLU_U_BE1__K141_5603_4			
BSI__PFLU_U_BE1__K141_5603_5			
BSI__PFLU_U_BE1__K141_5603_6		serA_1	
BSI__PFLU_U_BE1__K141_5603_7			
BSI__PFLU_U_BE1__K141_5603_8			
BSI__PFLU_U_BE1__K141_5603_9			
BSI__PFLU_U_BE1__K141_5603_10			
BSI__PFLU_U_BE1__K141_5603_11			
BSI__PFLU_U_BE1__K141_5603_12		ybbB	
BSI__PFLU_U_BE1__K141_5603_13			
BSI__PFLU_U_BE1__K141_5603_14			
BSI__PFLU_U_BE1__K141_5603_15			
BSI__PFLU_U_BE1__K141_149818_1			
BSI__PFLU_U_BE1__K141_55871_1			
BSI__PFLU_U_BE1__K141_149818_2			
BSI__PFLU_U_BE1__K141_55871_2		aroQ	
BSI__PFLU_U_BE1__K141_149818_3			
BSI__PFLU_U_BE1__K141_55871_3			
BSI__PFLU_U_BE1__K141_149818_4			
BSI__PFLU_U_BE1__K141_55871_4			
BSI__PFLU_U_BE1__K141_149818_5			
BSI__PFLU_U_BE1__K141_55871_5			
BSI__PFLU_U_BE1__K141_55871_6			
BSI__PFLU_U_BE1__K141_55871_7			
BSI__PFLU_U_BE1__K141_55871_8			
BSI__PFLU_U_BE1__K141_55871_9			
BSI__PFLU_U_BE1__K141_55871_10			
BSI__PFLU_U_BE1__K141_148506_1			
BSI__PFLU_U_BE1__K141_148506_2			
BSI__PFLU_U_BE1__K141_55630_1			
BSI__PFLU_U_BE1__K141_148353_1			
BSI__PFLU_U_BE1__K141_55630_2			
BSI__PFLU_U_BE1__K141_148353_2			
BSI__PFLU_U_BE1__K141_55630_3			
BSI__PFLU_U_BE1__K141_148353_3			
BSI__PFLU_U_BE1__K141_55630_4			
BSI__PFLU_U_BE1__K141_148353_4			
BSI__PFLU_U_BE1__K141_55630_5			
BSI__PFLU_U_BE1__K141_147879_1		cOQ9	
BSI__PFLU_U_BE1__K141_147879_2		ppsC	
BSI__PFLU_U_BE1__K141_147879_3			
BSI__PFLU_U_BE1__K141_147879_4			
BSI__PFLU_U_BE1__K141_147879_5		hemE	
BSI__PFLU_U_BE1__K141_55548_1			
BSI__PFLU_U_BE1__K141_55548_2			
BSI__PFLU_U_BE1__K141_55548_3			
BSI__PFLU_U_BE1__K141_55548_4			
BSI__PFLU_U_BE1__K141_147386_1			
BSI__PFLU_U_BE1__K141_55548_5		dmgdh2	
BSI__PFLU_U_BE1__K141_147386_2			
BSI__PFLU_U_BE1__K141_55548_6		ytoQ	
BSI__PFLU_U_BE1__K141_147386_3			
BSI__PFLU_U_BE1__K141_55548_7			
BSI__PFLU_U_BE1__K141_147386_4			
BSI__PFLU_U_BE1__K141_55548_8			
BSI__PFLU_U_BE1__K141_147386_5			
BSI__PFLU_U_BE1__K141_55548_9			
BSI__PFLU_U_BE1__K141_147386_6			
BSI__PFLU_U_BE1__K141_55548_10		mscL	
BSI__PFLU_U_BE1__K141_147386_7			
BSI__PFLU_U_BE1__K141_55548_11			
BSI__PFLU_U_BE1__K141_147386_8			
BSI__PFLU_U_BE1__K141_55548_12		aldR	
BSI__PFLU_U_BE1__K141_147386_9			
BSI__PFLU_U_BE1__K141_55548_13			
BSI__PFLU_U_BE1__K141_147386_10		rocF	
BSI__PFLU_U_BE1__K141_55548_14			
BSI__PFLU_U_BE1__K141_5474_1		aatA	
BSI__PFLU_U_BE1__K141_5474_2			
BSI__PFLU_U_BE1__K141_147126_1			
BSI__PFLU_U_BE1__K141_5474_3			
BSI__PFLU_U_BE1__K141_147126_2			
BSI__PFLU_U_BE1__K141_5474_4			
BSI__PFLU_U_BE1__K141_147126_3			
BSI__PFLU_U_BE1__K141_5474_5			
BSI__PFLU_U_BE1__K141_147126_4		cobK	
BSI__PFLU_U_BE1__K141_147126_5			
BSI__PFLU_U_BE1__K141_147126_6			
BSI__PFLU_U_BE1__K141_147126_7			
BSI__PFLU_U_BE1__K141_53695_1		cobN	
BSI__PFLU_U_BE1__K141_53695_2		cobG	
BSI__PFLU_U_BE1__K141_53695_3		cobH	
BSI__PFLU_U_BE1__K141_147001_1			
BSI__PFLU_U_BE1__K141_147001_2			
BSI__PFLU_U_BE1__K141_147001_3			
BSI__PFLU_U_BE1__K141_147001_4			
BSI__PFLU_U_BE1__K141_147001_5			
BSI__PFLU_U_BE1__K141_53170_1			
BSI__PFLU_U_BE1__K141_53170_2			
BSI__PFLU_U_BE1__K141_53170_3			
BSI__PFLU_U_BE1__K141_53170_4			
BSI__PFLU_U_BE1__K141_53170_5			
BSI__PFLU_U_BE1__K141_146692_1		rfbA	
BSI__PFLU_U_BE1__K141_146692_2			
BSI__PFLU_U_BE1__K141_146692_3			
BSI__PFLU_U_BE1__K141_146692_4			
BSI__PFLU_U_BE1__K141_146692_5			
BSI__PFLU_U_BE1__K141_146692_6			
BSI__PFLU_U_BE1__K141_146692_7			
BSI__PFLU_U_BE1__K141_146692_8			
BSI__PFLU_U_BE1__K141_52675_1			
BSI__PFLU_U_BE1__K141_146692_9			
BSI__PFLU_U_BE1__K141_52675_2			
BSI__PFLU_U_BE1__K141_52675_3			
BSI__PFLU_U_BE1__K141_52675_4			
BSI__PFLU_U_BE1__K141_52675_5			
BSI__PFLU_U_BE1__K141_52675_6			
BSI__PFLU_U_BE1__K141_52142_1			
BSI__PFLU_U_BE1__K141_146410_1			
BSI__PFLU_U_BE1__K141_52142_2		amtB	
BSI__PFLU_U_BE1__K141_146410_2			
BSI__PFLU_U_BE1__K141_52142_3		yfiH	
BSI__PFLU_U_BE1__K141_146410_3			
BSI__PFLU_U_BE1__K141_146410_4			
BSI__PFLU_U_BE1__K141_146410_5			
BSI__PFLU_U_BE1__K141_146410_6			
BSI__PFLU_U_BE1__K141_146410_7			
BSI__PFLU_U_BE1__K141_146410_8			
BSI__PFLU_U_BE1__K141_50846_1			
BSI__PFLU_U_BE1__K141_50846_2			
BSI__PFLU_U_BE1__K141_50846_3			
BSI__PFLU_U_BE1__K141_50846_4			
BSI__PFLU_U_BE1__K141_50846_5			
BSI__PFLU_U_BE1__K141_50846_6			
BSI__PFLU_U_BE1__K141_50846_7			
BSI__PFLU_U_BE1__K141_146083_1		nuoD	
BSI__PFLU_U_BE1__K141_146083_2			
BSI__PFLU_U_BE1__K141_146083_3			
BSI__PFLU_U_BE1__K141_146083_4		nuoE	
BSI__PFLU_U_BE1__K141_146083_5		nuoE_2	
BSI__PFLU_U_BE1__K141_146083_6			
BSI__PFLU_U_BE1__K141_146083_7			
BSI__PFLU_U_BE1__K141_146083_8		nuoF	
BSI__PFLU_U_BE1__K141_146083_9			
BSI__PFLU_U_BE1__K141_146083_10			
BSI__PFLU_U_BE1__K141_50083_1			
BSI__PFLU_U_BE1__K141_146083_11			
BSI__PFLU_U_BE1__K141_50083_2		leuC	
BSI__PFLU_U_BE1__K141_146083_12			
BSI__PFLU_U_BE1__K141_50083_3			
BSI__PFLU_U_BE1__K141_146083_13			
BSI__PFLU_U_BE1__K141_50083_4			
BSI__PFLU_U_BE1__K141_146083_14			
BSI__PFLU_U_BE1__K141_50083_5		leuD	
BSI__PFLU_U_BE1__K141_50083_6			
BSI__PFLU_U_BE1__K141_50083_7			
BSI__PFLU_U_BE1__K141_50083_8			
BSI__PFLU_U_BE1__K141_145671_1		ttuD	
BSI__PFLU_U_BE1__K141_145671_2			
BSI__PFLU_U_BE1__K141_145671_3			
BSI__PFLU_U_BE1__K141_145671_4			
BSI__PFLU_U_BE1__K141_145671_5			
BSI__PFLU_U_BE1__K141_145671_6			
BSI__PFLU_U_BE1__K141_49903_1		himD	
BSI__PFLU_U_BE1__K141_145671_7			
BSI__PFLU_U_BE1__K141_49903_2			
BSI__PFLU_U_BE1__K141_145671_8		hemA	
BSI__PFLU_U_BE1__K141_49903_3		trpF	
BSI__PFLU_U_BE1__K141_145671_9		hemA	
BSI__PFLU_U_BE1__K141_49903_4			
BSI__PFLU_U_BE1__K141_145671_10			
BSI__PFLU_U_BE1__K141_49903_5			
BSI__PFLU_U_BE1__K141_145671_11		ispG	
BSI__PFLU_U_BE1__K141_49903_6			
BSI__PFLU_U_BE1__K141_145671_12			
BSI__PFLU_U_BE1__K141_49903_7		MA20_07595	
BSI__PFLU_U_BE1__K141_145671_13			
BSI__PFLU_U_BE1__K141_49903_8			
BSI__PFLU_U_BE1__K141_145671_14			
BSI__PFLU_U_BE1__K141_49903_9		pdxK	
BSI__PFLU_U_BE1__K141_145671_15		aspB	
BSI__PFLU_U_BE1__K141_49903_10		mgsA	
BSI__PFLU_U_BE1__K141_145671_16		amiC	
BSI__PFLU_U_BE1__K141_144278_1			
BSI__PFLU_U_BE1__K141_144278_2		MA20_36070	
BSI__PFLU_U_BE1__K141_144278_3			
BSI__PFLU_U_BE1__K141_144278_4			
BSI__PFLU_U_BE1__K141_144278_5		yghU	
BSI__PFLU_U_BE1__K141_144278_6			
BSI__PFLU_U_BE1__K141_144278_7			
BSI__PFLU_U_BE1__K141_14382_1			
BSI__PFLU_U_BE1__K141_14382_2			
BSI__PFLU_U_BE1__K141_14382_3			
BSI__PFLU_U_BE1__K141_14382_4			
BSI__PFLU_U_BE1__K141_143768_1			
BSI__PFLU_U_BE1__K141_143768_2			
BSI__PFLU_U_BE1__K141_143768_3			
BSI__PFLU_U_BE1__K141_143768_4		rpoE	
BSI__PFLU_U_BE1__K141_143768_5		chrR	
BSI__PFLU_U_BE1__K141_143768_6			
BSI__PFLU_U_BE1__K141_143667_1		MA20_05805	
BSI__PFLU_U_BE1__K141_143667_2		kdtA	
BSI__PFLU_U_BE1__K141_143667_3		lpxK	
BSI__PFLU_U_BE1__K141_143667_4			
BSI__PFLU_U_BE1__K141_143667_5		rpmJ	
BSI__PFLU_U_BE1__K141_143667_6			
BSI__PFLU_U_BE1__K141_143667_7			
BSI__PFLU_U_BE1__K141_143667_8			
BSI__PFLU_U_BE1__K141_49804_1		ychF	
BSI__PFLU_U_BE1__K141_143649_1		iscR	
BSI__PFLU_U_BE1__K141_49804_2			
BSI__PFLU_U_BE1__K141_143649_2		nifS	
BSI__PFLU_U_BE1__K141_49804_3			
BSI__PFLU_U_BE1__K141_143649_3		sufB	
BSI__PFLU_U_BE1__K141_49804_4		acuI	
BSI__PFLU_U_BE1__K141_143649_4			
BSI__PFLU_U_BE1__K141_49804_5		hit	
BSI__PFLU_U_BE1__K141_143649_5			
BSI__PFLU_U_BE1__K141_49804_6			
BSI__PFLU_U_BE1__K141_143649_6		sufC	
BSI__PFLU_U_BE1__K141_49804_7			
BSI__PFLU_U_BE1__K141_143649_7		sufD	
BSI__PFLU_U_BE1__K141_49804_8			
BSI__PFLU_U_BE1__K141_49804_9		phrB	
BSI__PFLU_U_BE1__K141_49804_10			
BSI__PFLU_U_BE1__K141_49804_11		cfa	
BSI__PFLU_U_BE1__K141_49804_12		trgA	
BSI__PFLU_U_BE1__K141_49804_13		trgB	
BSI__PFLU_U_BE1__K141_48901_1			
BSI__PFLU_U_BE1__K141_143643_1			
BSI__PFLU_U_BE1__K141_48901_2			
BSI__PFLU_U_BE1__K141_143643_2			
BSI__PFLU_U_BE1__K141_48901_3			
BSI__PFLU_U_BE1__K141_143643_3			
BSI__PFLU_U_BE1__K141_48901_4		tktB	
BSI__PFLU_U_BE1__K141_143643_4			
BSI__PFLU_U_BE1__K141_48901_5			
BSI__PFLU_U_BE1__K141_143643_5			
BSI__PFLU_U_BE1__K141_48901_6			
BSI__PFLU_U_BE1__K141_143005_1			
BSI__PFLU_U_BE1__K141_143005_2			
BSI__PFLU_U_BE1__K141_143005_3			
BSI__PFLU_U_BE1__K141_143005_4			
BSI__PFLU_U_BE1__K141_143005_5			
BSI__PFLU_U_BE1__K141_143005_6			
BSI__PFLU_U_BE1__K141_143005_7		znuA	
BSI__PFLU_U_BE1__K141_48381_1			
BSI__PFLU_U_BE1__K141_48381_2			
BSI__PFLU_U_BE1__K141_48381_3			
BSI__PFLU_U_BE1__K141_48381_4		eutD	
BSI__PFLU_U_BE1__K141_48381_5		argE_1	
BSI__PFLU_U_BE1__K141_48381_6			
BSI__PFLU_U_BE1__K141_48381_7			
BSI__PFLU_U_BE1__K141_48381_8		idnD	
BSI__PFLU_U_BE1__K141_48381_9			
BSI__PFLU_U_BE1__K141_48381_10			
BSI__PFLU_U_BE1__K141_142550_1			
BSI__PFLU_U_BE1__K141_48381_11			
BSI__PFLU_U_BE1__K141_142550_2			
BSI__PFLU_U_BE1__K141_48381_12			
BSI__PFLU_U_BE1__K141_142550_3		betA	
BSI__PFLU_U_BE1__K141_48381_13			
BSI__PFLU_U_BE1__K141_142550_4			
BSI__PFLU_U_BE1__K141_48381_14		MA20_22525	
BSI__PFLU_U_BE1__K141_142550_5			
BSI__PFLU_U_BE1__K141_48381_15		MA20_22530	
BSI__PFLU_U_BE1__K141_48381_16			
BSI__PFLU_U_BE1__K141_48381_17			
BSI__PFLU_U_BE1__K141_48340_1			
BSI__PFLU_U_BE1__K141_48340_2		sdh	
BSI__PFLU_U_BE1__K141_48340_3			
BSI__PFLU_U_BE1__K141_48340_4			
BSI__PFLU_U_BE1__K141_142421_1			
BSI__PFLU_U_BE1__K141_142421_2		trmFO	
BSI__PFLU_U_BE1__K141_142421_3			
BSI__PFLU_U_BE1__K141_142421_4		gluQ	
BSI__PFLU_U_BE1__K141_142421_5			
BSI__PFLU_U_BE1__K141_48199_1		msbA1	
BSI__PFLU_U_BE1__K141_142421_6		nifU	
BSI__PFLU_U_BE1__K141_48199_2			
BSI__PFLU_U_BE1__K141_142421_7		MA20_17940	
BSI__PFLU_U_BE1__K141_48199_3		ygfZ	
BSI__PFLU_U_BE1__K141_142421_8			
BSI__PFLU_U_BE1__K141_48199_4			
BSI__PFLU_U_BE1__K141_142421_9			
BSI__PFLU_U_BE1__K141_48199_5			
BSI__PFLU_U_BE1__K141_48199_6			
BSI__PFLU_U_BE1__K141_48199_7			
BSI__PFLU_U_BE1__K141_48199_8			
BSI__PFLU_U_BE1__K141_48199_9			
BSI__PFLU_U_BE1__K141_48199_10			
BSI__PFLU_U_BE1__K141_48199_11			
BSI__PFLU_U_BE1__K141_48199_12			
BSI__PFLU_U_BE1__K141_142206_1			
BSI__PFLU_U_BE1__K141_142206_2			
BSI__PFLU_U_BE1__K141_142206_3			
BSI__PFLU_U_BE1__K141_142206_4			
BSI__PFLU_U_BE1__K141_142206_5			
BSI__PFLU_U_BE1__K141_47946_1			
BSI__PFLU_U_BE1__K141_47946_2			
BSI__PFLU_U_BE1__K141_47946_3			
BSI__PFLU_U_BE1__K141_47946_4		MA20_13140	
BSI__PFLU_U_BE1__K141_141800_1			
BSI__PFLU_U_BE1__K141_141800_2		glpD	
BSI__PFLU_U_BE1__K141_141800_3			
BSI__PFLU_U_BE1__K141_47666_1			
BSI__PFLU_U_BE1__K141_141800_4			
BSI__PFLU_U_BE1__K141_47666_2			
BSI__PFLU_U_BE1__K141_141800_5			
BSI__PFLU_U_BE1__K141_47666_3		pdxH	
BSI__PFLU_U_BE1__K141_141800_6		MA20_44780	
BSI__PFLU_U_BE1__K141_47666_4			
BSI__PFLU_U_BE1__K141_141800_7			
BSI__PFLU_U_BE1__K141_141800_8		MA20_44770	
BSI__PFLU_U_BE1__K141_47419_1			
BSI__PFLU_U_BE1__K141_47419_2			
BSI__PFLU_U_BE1__K141_47419_3			
BSI__PFLU_U_BE1__K141_14131_1			
BSI__PFLU_U_BE1__K141_47419_4			
BSI__PFLU_U_BE1__K141_14131_2			
BSI__PFLU_U_BE1__K141_47419_5		uppP	
BSI__PFLU_U_BE1__K141_14131_3			
BSI__PFLU_U_BE1__K141_14131_4			
BSI__PFLU_U_BE1__K141_14131_5			
BSI__PFLU_U_BE1__K141_14131_6			
BSI__PFLU_U_BE1__K141_14131_7			
BSI__PFLU_U_BE1__K141_47327_1			
BSI__PFLU_U_BE1__K141_47327_2			
BSI__PFLU_U_BE1__K141_47327_3		MA20_17615	
BSI__PFLU_U_BE1__K141_141001_1			
BSI__PFLU_U_BE1__K141_141001_2		exaB	
BSI__PFLU_U_BE1__K141_141001_3			
BSI__PFLU_U_BE1__K141_141001_4		coxG	
BSI__PFLU_U_BE1__K141_141001_5		coxS	
BSI__PFLU_U_BE1__K141_141001_6		coxL	
BSI__PFLU_U_BE1__K141_47117_1			
BSI__PFLU_U_BE1__K141_47117_2		MA20_36950	
BSI__PFLU_U_BE1__K141_47117_3			
BSI__PFLU_U_BE1__K141_47117_4			
BSI__PFLU_U_BE1__K141_46361_1		ntrY	
BSI__PFLU_U_BE1__K141_46361_2		ntrX	
BSI__PFLU_U_BE1__K141_46361_3			
BSI__PFLU_U_BE1__K141_46361_4			
BSI__PFLU_U_BE1__K141_140843_1			
BSI__PFLU_U_BE1__K141_46361_5		trkA	
BSI__PFLU_U_BE1__K141_140843_2			
BSI__PFLU_U_BE1__K141_140843_3			
BSI__PFLU_U_BE1__K141_140843_4		pepA	
BSI__PFLU_U_BE1__K141_140843_5		holC	
BSI__PFLU_U_BE1__K141_140843_6			
BSI__PFLU_U_BE1__K141_140843_7			
BSI__PFLU_U_BE1__K141_140843_8			
BSI__PFLU_U_BE1__K141_140843_9		ndk	
BSI__PFLU_U_BE1__K141_45864_1			
BSI__PFLU_U_BE1__K141_45864_2			
BSI__PFLU_U_BE1__K141_45864_3			
BSI__PFLU_U_BE1__K141_45864_4			
BSI__PFLU_U_BE1__K141_14083_1		rsmE	
BSI__PFLU_U_BE1__K141_14083_2			
BSI__PFLU_U_BE1__K141_14083_3		gshA	
BSI__PFLU_U_BE1__K141_14083_4			
BSI__PFLU_U_BE1__K141_14083_5			
BSI__PFLU_U_BE1__K141_14083_6			
BSI__PFLU_U_BE1__K141_14083_7		thlA	
BSI__PFLU_U_BE1__K141_45299_1			
BSI__PFLU_U_BE1__K141_45299_2			
BSI__PFLU_U_BE1__K141_45299_3			
BSI__PFLU_U_BE1__K141_45299_4			
BSI__PFLU_U_BE1__K141_45299_5			
BSI__PFLU_U_BE1__K141_45299_6			
BSI__PFLU_U_BE1__K141_45299_7			
BSI__PFLU_U_BE1__K141_45299_8			
BSI__PFLU_U_BE1__K141_45299_9			
BSI__PFLU_U_BE1__K141_45299_10			
BSI__PFLU_U_BE1__K141_45299_11			
BSI__PFLU_U_BE1__K141_45299_12			
BSI__PFLU_U_BE1__K141_45299_13			
BSI__PFLU_U_BE1__K141_14042_1		MA20_32430	
BSI__PFLU_U_BE1__K141_14042_2		MA20_32445	
BSI__PFLU_U_BE1__K141_14042_3			
BSI__PFLU_U_BE1__K141_14042_4			
BSI__PFLU_U_BE1__K141_14042_5			
BSI__PFLU_U_BE1__K141_14042_6			
BSI__PFLU_U_BE1__K141_14042_7			
BSI__PFLU_U_BE1__K141_14042_8		blh	
BSI__PFLU_U_BE1__K141_14042_9			
BSI__PFLU_U_BE1__K141_14042_10			
BSI__PFLU_U_BE1__K141_14042_11			
BSI__PFLU_U_BE1__K141_14042_12			
BSI__PFLU_U_BE1__K141_14042_13			
BSI__PFLU_U_BE1__K141_14042_14			
BSI__PFLU_U_BE1__K141_45073_1			
BSI__PFLU_U_BE1__K141_45073_2		phnG	
BSI__PFLU_U_BE1__K141_45073_3		phnH	
BSI__PFLU_U_BE1__K141_45073_4		phnI	
BSI__PFLU_U_BE1__K141_45073_5		phnJ	
BSI__PFLU_U_BE1__K141_45073_6		phnK	
BSI__PFLU_U_BE1__K141_45073_7		phnL	
BSI__PFLU_U_BE1__K141_45008_1			
BSI__PFLU_U_BE1__K141_140319_1			
BSI__PFLU_U_BE1__K141_45008_2			
BSI__PFLU_U_BE1__K141_140319_2			
BSI__PFLU_U_BE1__K141_45008_3			
BSI__PFLU_U_BE1__K141_140319_3		acoR	
BSI__PFLU_U_BE1__K141_45008_4			
BSI__PFLU_U_BE1__K141_140319_4			
BSI__PFLU_U_BE1__K141_45008_5			
BSI__PFLU_U_BE1__K141_140319_5			
BSI__PFLU_U_BE1__K141_45008_6			
BSI__PFLU_U_BE1__K141_140319_6			
BSI__PFLU_U_BE1__K141_140319_7			
BSI__PFLU_U_BE1__K141_140319_8			
BSI__PFLU_U_BE1__K141_140319_9			
BSI__PFLU_U_BE1__K141_140319_10			
BSI__PFLU_U_BE1__K141_140319_11			
BSI__PFLU_U_BE1__K141_140319_12			
BSI__PFLU_U_BE1__K141_140319_13			
BSI__PFLU_U_BE1__K141_140147_1			
BSI__PFLU_U_BE1__K141_44761_1			
BSI__PFLU_U_BE1__K141_140147_2		betI	
BSI__PFLU_U_BE1__K141_44761_2			
BSI__PFLU_U_BE1__K141_140147_3		betC	
BSI__PFLU_U_BE1__K141_44761_3			
BSI__PFLU_U_BE1__K141_44761_4			
BSI__PFLU_U_BE1__K141_44761_5			
BSI__PFLU_U_BE1__K141_44761_6			
BSI__PFLU_U_BE1__K141_44761_7			
BSI__PFLU_U_BE1__K141_44761_8			
BSI__PFLU_U_BE1__K141_44761_9			
BSI__PFLU_U_BE1__K141_44761_10			
BSI__PFLU_U_BE1__K141_44761_11			
BSI__PFLU_U_BE1__K141_139813_1			
BSI__PFLU_U_BE1__K141_139813_2		hisC	
BSI__PFLU_U_BE1__K141_139813_3		tyrC	
BSI__PFLU_U_BE1__K141_139813_4			
BSI__PFLU_U_BE1__K141_139813_5			
BSI__PFLU_U_BE1__K141_139813_6			
BSI__PFLU_U_BE1__K141_139813_7			
BSI__PFLU_U_BE1__K141_44442_1			
BSI__PFLU_U_BE1__K141_44442_2			
BSI__PFLU_U_BE1__K141_44442_3			
BSI__PFLU_U_BE1__K141_44442_4			
BSI__PFLU_U_BE1__K141_44442_5		metG	
BSI__PFLU_U_BE1__K141_44442_6			
BSI__PFLU_U_BE1__K141_44442_7			
BSI__PFLU_U_BE1__K141_44442_8			
BSI__PFLU_U_BE1__K141_44442_9			
BSI__PFLU_U_BE1__K141_44442_10			
BSI__PFLU_U_BE1__K141_44442_11			
BSI__PFLU_U_BE1__K141_44442_12			
BSI__PFLU_U_BE1__K141_44442_13			
BSI__PFLU_U_BE1__K141_44442_14			
BSI__PFLU_U_BE1__K141_44442_15			
BSI__PFLU_U_BE1__K141_44442_16			
BSI__PFLU_U_BE1__K141_139493_1			
BSI__PFLU_U_BE1__K141_44442_17			
BSI__PFLU_U_BE1__K141_139493_2		tdcB	
BSI__PFLU_U_BE1__K141_44442_18			
BSI__PFLU_U_BE1__K141_139493_3			
BSI__PFLU_U_BE1__K141_44442_19			
BSI__PFLU_U_BE1__K141_44442_20			
BSI__PFLU_U_BE1__K141_44442_21			
BSI__PFLU_U_BE1__K141_44442_22			
BSI__PFLU_U_BE1__K141_44442_23			
BSI__PFLU_U_BE1__K141_44442_24		putA	
BSI__PFLU_U_BE1__K141_139480_1			
BSI__PFLU_U_BE1__K141_139480_2			
BSI__PFLU_U_BE1__K141_139480_3			
BSI__PFLU_U_BE1__K141_43791_1			
BSI__PFLU_U_BE1__K141_139480_4			
BSI__PFLU_U_BE1__K141_43791_2			
BSI__PFLU_U_BE1__K141_139480_5			
BSI__PFLU_U_BE1__K141_43791_3			
BSI__PFLU_U_BE1__K141_139480_6		MA20_26655	
BSI__PFLU_U_BE1__K141_43791_4			
BSI__PFLU_U_BE1__K141_139480_7			
BSI__PFLU_U_BE1__K141_43791_5			
