Compound	Cluster	Classes	Common names	MetaCyc link
R-3-hydroxyhexanoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, OH-ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (3R)-3-hydroxyhexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxyhexanoyl-ACPs
CPD-13853	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	8-oxo-dGDP	https://metacyc.org/compound?orgid=META&id=CPD-13853
IMINOASPARTATE	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Imines	2-iminosuccinate	https://metacyc.org/compound?orgid=META&id=IMINOASPARTATE
CPD-659	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	L-arogenate	https://metacyc.org/compound?orgid=META&id=CPD-659
CPD-14276	7	Very-Long-Chain-3-Hydroxyacyl-CoAs, Compounds, Thioesters, FRAMES, ACYL-COA, HYDROXY-ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, 3-HYDROXYACYL-COA, Esters, Chemicals, All-Coas	(3R)-3-hydroxybehenoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14276
L-DELTA1-PYRROLINE_5-CARBOXYLATE	7	Compounds, All-Carboxy-Acids, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Acids, Compounds-And-Elements, Organic-Acids, Monocarboxylates, CPD-478, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Pyrrolines, Organonitrogen-Heterocyclic-Compounds, Carboxylates, Chemicals	(S)-1-pyrroline-5-carboxylate	https://metacyc.org/compound?orgid=META&id=L-DELTA1-PYRROLINE_5-CARBOXYLATE
Dodec-2-enoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, Polypeptides, TRANS-D2-ENOYL-ACP, Chemicals, All-ACPs	a (2E)-dodec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodec-2-enoyl-ACPs
2-Octenoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, Polypeptides, TRANS-D2-ENOYL-ACP, Chemicals, All-ACPs	a (2E)-oct-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2-Octenoyl-ACPs
Tetradec-2-enoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, Polypeptides, TRANS-D2-ENOYL-ACP, Chemicals, All-ACPs	a (2E)-tetradec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Tetradec-2-enoyl-ACPs
CPD-22016	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Very-Long-Chain-oxoacyl-CoAs, Compounds-And-Elements, Esters, Chemicals, 3-Oxoacyl-CoAs, All-Coas	3-oxotetratriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22016
RIBOFLAVIN	7	Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Vitamins, FLAVIN, B-vitamins, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Oxidized-Flavins, FRAMES, Organonitrogen-Heterocyclic-Compounds, Benzopteridines, Organic-heterobicyclic-compounds, Chemicals, Pteridines, Organic-Heteropolycyclic-Compounds	riboflavin	https://metacyc.org/compound?orgid=META&id=RIBOFLAVIN
Stearoyl-ACPs	7	Macromolecules, Modified-Proteins, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, Proteins, FRAMES, Long-Chain-Acyl-ACPs, ACYL-ACP, Saturated-acyl-ACPs, Polypeptides, Chemicals, All-ACPs	a stearoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Stearoyl-ACPs
Myristoyl-ACPs	7	Macromolecules, Modified-Proteins, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, Proteins, FRAMES, Long-Chain-Acyl-ACPs, ACYL-ACP, Saturated-acyl-ACPs, Polypeptides, Chemicals, All-ACPs	a myristoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Myristoyl-ACPs
ENOL-PHENYLPYRUVATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	enol-phenylpyruvate	https://metacyc.org/compound?orgid=META&id=ENOL-PHENYLPYRUVATE
AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE	7	Compounds, Compounds-And-Elements, Modified-Bases, FRAMES, All-Nucleosides, Chemicals	5-amino-6-(D-ribitylamino)uracil	https://metacyc.org/compound?orgid=META&id=AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE
ALPHA-GLUCOSE	7	Aldohexoses, Hexoses, Compounds, Carbohydrates, Aldopyranoses, Glucopyranose, Aldehydes-Or-Ketones, All-Carbohydrates, Compounds-And-Elements, Aldehydes, Sugar, D-aldopyranoses, Aldoses, FRAMES, Glucose, D-Glucose, Chemicals, Monosaccharides, Glycans	&alpha;-D-glucopyranose	https://metacyc.org/compound?orgid=META&id=ALPHA-GLUCOSE
DCMP	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Deoxynucleotides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Pyrimidine-deoxyribonucleosides-5-P, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Nucleotides, Deoxy-Ribonucleoside-Monophosphates, Chemicals, Pyrimidine-deoxyribonucleotides, Nucleoside-Monophosphates	dCMP	https://metacyc.org/compound?orgid=META&id=DCMP
L-Galactopyranose	7	Aldohexoses, Hexoses, Compounds, Carbohydrates, Aldopyranoses, Aldehydes-Or-Ketones, All-Carbohydrates, Compounds-And-Elements, Aldehydes, Sugar, L-Galactose, L-aldopyranoses, Aldoses, FRAMES, Galactose, Chemicals, Monosaccharides, Glycans	L-galactopyranose	https://metacyc.org/compound?orgid=META&id=L-Galactopyranose
GERANYLGERANYL-PP	7	Lipids, Compounds, Isoprenoid-Phosphates, FRAMES, Polyisoprenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Chemicals, TRANS-POLYISOPRENYL-PP, Polyisoprenyl-Diphosphates	geranylgeranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYLGERANYL-PP
CPD-22004	7	Very-Long-Chain-3-Hydroxyacyl-CoAs, Compounds, Thioesters, FRAMES, ACYL-COA, HYDROXY-ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, 3-HYDROXYACYL-COA, Esters, Chemicals, All-Coas	(3R)-3-hydroxyoctacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22004
ISOCHORISMATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	isochorismate	https://metacyc.org/compound?orgid=META&id=ISOCHORISMATE
ACETYLSERINE	7	Compounds, FRAMES, All-Carboxy-Acids, Acetylated-Amino-Acids, All-Amino-Acids, O-Acetylated-Amino-Acids, Modified-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Amino-Acids	O-acetyl-L-serine	https://metacyc.org/compound?orgid=META&id=ACETYLSERINE
D-Glucopyranuronate	7	Hexuronates, Compounds, Carbohydrates, All-Carboxy-Acids, All-Carbohydrates, Acids, Pyranuronates, Compounds-And-Elements, Organic-Acids, Monocarboxylates, Uronates, FRAMES, Carboxylates, GLUCURONATE, Chemicals, Carbohydrate-acids, Glycans	D-glucopyranuronate	https://metacyc.org/compound?orgid=META&id=D-Glucopyranuronate
CPD-17492	7	Compounds, FRAMES, All-Carboxy-Acids, D-2-hydroxyacids, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, Hydroxy-carboxylates, 2-Hydroxy-carboxylates	(R)-2-hydroxy-4-methylpentanoate	https://metacyc.org/compound?orgid=META&id=CPD-17492
CPD-14271	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Compounds-And-Elements, Esters, Long-Chain-oxoacyl-CoAs, Chemicals, 3-Oxoacyl-CoAs, All-Coas	3-oxoicosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14271
DIHYDROFOLATE-GLU-N	7	Compounds, Organic-heterocyclic-compound, Cofactors, Organic-heteromonocyclic-compounds, Compounds-And-Elements, All-Folates, Vitamins, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Pterins, Organic-heterobicyclic-compounds, Chemicals, Pteroates, Pteridines, Organic-Heteropolycyclic-Compounds	a 7,8-dihydrofolate	https://metacyc.org/compound?orgid=META&id=DIHYDROFOLATE-GLU-N
CPD-22012	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Very-Long-Chain-oxoacyl-CoAs, Compounds-And-Elements, Esters, Chemicals, 3-Oxoacyl-CoAs, All-Coas	3-oxodotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22012
CPD-12367	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	8-oxo-GMP	https://metacyc.org/compound?orgid=META&id=CPD-12367
3-oxo-myristoyl-ACPs	7	Proteins, FRAMES, Macromolecules, B-KETOACYL-ACP, Modified-Proteins, ACYL-ACP, Long-Chain-3-oxo-ACPs, Polypeptides, Chemicals, All-ACPs	a 3-oxotetradecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-myristoyl-ACPs
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	7	Amides, Compounds, Compounds-And-Elements, FRAMES, Chemicals, Carboxamides	phosphoribulosylformimino-AICAR-phosphate	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBULOSYL-FORMIMINO-AICAR-P
2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(2R,3S)-3-isopropylmalate	https://metacyc.org/compound?orgid=META&id=2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	2-(formamido)-N1-(5-phospho-&beta;-D-ribosyl)acetamidine	https://metacyc.org/compound?orgid=META&id=5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE
L-CYSTEATE	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, SULFONATES, ORGANOSULFUR	L-cysteate	https://metacyc.org/compound?orgid=META&id=L-CYSTEATE
N-5-PHOSPHORIBOSYL-ANTHRANILATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	N-(5-phosphoribosyl)-anthranilate	https://metacyc.org/compound?orgid=META&id=N-5-PHOSPHORIBOSYL-ANTHRANILATE
3Z-PHYCOERYTHROBILIN	7	Phytobilins, Bilins, Compounds, Organonitrogen-Compounds, Nitrogen-Molecular-Entities, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Phycoerythrobilins, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals, Phycobilins	(3Z)-phycoerythrobilin	https://metacyc.org/compound?orgid=META&id=3Z-PHYCOERYTHROBILIN
GERANYL-PP	7	Compounds, Isoprenoid-Phosphates, Polyisoprenoids, Terpenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Monoterpene-Derivatives, Polyisoprenyl-Diphosphates, Secondary-Metabolites, Terpenoid-Derivatives, Lipids, Monoterpenyl-Diphosphates, FRAMES, Monoterpenol-phosphates, Chemicals	geranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYL-PP
CPD-24871	7	Compounds, FRAMES, S-ACYLGLUTATHIONE, S-Substituted-Glutathione, Compounds-And-Elements, Chemicals, All-Glutathiones, ORGANOSULFUR	S-(2-succinyl)-glutathione	https://metacyc.org/compound?orgid=META&id=CPD-24871
ACETYL-ACP	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Saturated-acyl-ACPs, Polypeptides, Chemicals, All-ACPs	an acetyl-[acp]	https://metacyc.org/compound?orgid=META&id=ACETYL-ACP
PHYTYL-PYROPHOSPHATE	7	Compounds, Lipids, FRAMES, Polyisoprenoids, Terpenoids, Compounds-And-Elements, Diterpenes, Chemicals, Secondary-Metabolites	phytyl diphosphate	https://metacyc.org/compound?orgid=META&id=PHYTYL-PYROPHOSPHATE
3-P-SERINE	7	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Modified-Amino-Acids, Carboxylates, Phosphorylated-Amino-Acids, Compounds-And-Elements, Acids, Phosphoserines, Organic-Acids, Chemicals, Amino-Acids	O-phospho-L-serine	https://metacyc.org/compound?orgid=META&id=3-P-SERINE
CPD-14808	7	Compounds, Cyclitols, FRAMES, Cyclic-Alcohols, Compounds-And-Elements, Inositols, Chemicals, Alcohols, Modified-Inositols	scyllo-inosose	https://metacyc.org/compound?orgid=META&id=CPD-14808
3-oxo-decanoyl-ACPs	7	Proteins, Medium-Chain-3-oxo-ACPs, FRAMES, Macromolecules, B-KETOACYL-ACP, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a 3-oxodecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-decanoyl-ACPs
CTP	7	Pyrimidines, Ribonucleoside-Triphosphates, Compounds, Diazines, Organic-heterocyclic-compound, Pyrimidine-ribonucleotides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Pyrimidine-ribonucleosides-5-PPP, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Nucleoside-Triphosphates, Ribonucleotides, Nucleotides, Chemicals	CTP	https://metacyc.org/compound?orgid=META&id=CTP
GUANINE	7	Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Cobamide-Lower-Ligands, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Organic-heterobicyclic-compounds, Purine-Bases, Chemicals, Bases, Organic-Heteropolycyclic-Compounds	guanine	https://metacyc.org/compound?orgid=META&id=GUANINE
DIHYDRONEOPTERIN-P3	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pterins, Organic-heteromonocyclic-compounds, Organic-heterobicyclic-compounds, Compounds-And-Elements, Chemicals, Pteridines, Organic-Heteropolycyclic-Compounds	7,8-dihydroneopterin 3'-triphosphate	https://metacyc.org/compound?orgid=META&id=DIHYDRONEOPTERIN-P3
GLY	7	Compounds, Uncharged-polar-amino-acids, All-Carboxy-Acids, Neutral-Amino-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, Polar-amino-acids, Non-polar-amino-acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	glycine	https://metacyc.org/compound?orgid=META&id=GLY
P-AMINO-BENZOATE	7	Compounds, FRAMES, All-Carboxy-Acids, Aromatic-Acid, Aromatics, Carboxylates, Benzoates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals	4-aminobenzoate	https://metacyc.org/compound?orgid=META&id=P-AMINO-BENZOATE
LEU	7	Compounds, All-Carboxy-Acids, Neutral-Amino-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, L-Amino-Acids, Non-polar-amino-acids, Branched-Amino-Acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	L-leucine	https://metacyc.org/compound?orgid=META&id=LEU
CYS	7	Compounds, Uncharged-polar-amino-acids, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, Polar-amino-acids, L-Amino-Acids, Non-polar-amino-acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	L-cysteine	https://metacyc.org/compound?orgid=META&id=CYS
CPD-7836	7	Compounds, Long-Chain-Fatty-Acids, All-Carboxy-Acids, Acids, Compounds-And-Elements, CPD66-39, Organic-Acids, FRAMES, Long-Chain-234-Saturated-Fatty-Acids, Carboxylates, Chemicals, Fatty-Acids, Saturated-Fatty-Acids	tetradecanoate	https://metacyc.org/compound?orgid=META&id=CPD-7836
GLC	7	Aldohexoses, Hexoses, Compounds, Carbohydrates, Aldopyranoses, Glucopyranose, Aldehydes-Or-Ketones, All-Carbohydrates, Compounds-And-Elements, Aldehydes, Sugar, D-aldopyranoses, Aldoses, FRAMES, Glucose, D-Glucose, Chemicals, Monosaccharides, Glycans	&beta;-D-glucopyranose	https://metacyc.org/compound?orgid=META&id=GLC
DCDP	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Pyrimidine-deoxyribonucleosides-5-PP, Deoxy-Ribonucleoside-Diphosphates, Nucleoside-Diphosphates, Deoxynucleotides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Nucleotides, Chemicals, Pyrimidine-deoxyribonucleotides	dCDP	https://metacyc.org/compound?orgid=META&id=DCDP
Octanoyl-ACPs	7	Macromolecules, Modified-Proteins, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, Proteins, FRAMES, Medium-Chain-Acyl-ACPs, ACYL-ACP, Saturated-acyl-ACPs, Polypeptides, Chemicals, All-ACPs	an octanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Octanoyl-ACPs
ASCORBATE	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Vitamins	L-ascorbate	https://metacyc.org/compound?orgid=META&id=ASCORBATE
GLUTAMATE-1-SEMIALDEHYDE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(S)-4-amino-5-oxopentanoate	https://metacyc.org/compound?orgid=META&id=GLUTAMATE-1-SEMIALDEHYDE
DIMETHYL-D-RIBITYL-LUMAZINE	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Dihydroxypteridines, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Organic-heterobicyclic-compounds, Compounds-And-Elements, Chemicals, Pteridines, Organic-Heteropolycyclic-Compounds	6,7-dimethyl-8-(1-D-ribityl)lumazine	https://metacyc.org/compound?orgid=META&id=DIMETHYL-D-RIBITYL-LUMAZINE
TRYPTAMINE	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Indole-Derivatives, Indoles, Aromatics	tryptamine	https://metacyc.org/compound?orgid=META&id=TRYPTAMINE
CPD-380	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, SULFONATES, ORGANOSULFUR	3-sulfopyruvate	https://metacyc.org/compound?orgid=META&id=CPD-380
4-P-PANTOTHENATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(R)-4'-phosphopantothenate	https://metacyc.org/compound?orgid=META&id=4-P-PANTOTHENATE
N-ALPHA-ACETYLORNITHINE	7	Compounds, N-Alpha-Acetylated-Amino-Acids, All-Carboxy-Acids, N-Substituted-Amino-Acids, All-Amino-Acids, N-Acylated-Amino-Acids, Compounds-And-Elements, N-Acetyl-Amino-Acids, Acids, Organic-Acids, N-ACYL-L-AMINO-ACID, N-Acetylated-Amino-Acids, L-Amino-Acids, FRAMES, Acetylated-Amino-Acids, Modified-Amino-Acids, Carboxylates, Chemicals, Amino-Acids	N-acetyl-L-ornithine	https://metacyc.org/compound?orgid=META&id=N-ALPHA-ACETYLORNITHINE
CPD-316	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Reduced-Flavins, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Benzopteridines, Organic-heterobicyclic-compounds, Compounds-And-Elements, Chemicals, FLAVIN, Pteridines, Organic-Heteropolycyclic-Compounds	reduced riboflavin	https://metacyc.org/compound?orgid=META&id=CPD-316
CPDQT-4	7	Sugar-1-Phosphate, Hexose-1-Phosphate, Carbohydrate-Derivatives, Compounds, Carbohydrates, FRAMES, All-Carbohydrates, Hexose-phosphates, Compounds-And-Elements, Sugar-Phosphate, Chemicals, Glycans	&beta;-L-galactose 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPDQT-4
R-3-hydroxystearoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, OH-ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (3R)-3-hydroxyoctadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxystearoyl-ACPs
ANTHRANILATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	anthranilate	https://metacyc.org/compound?orgid=META&id=ANTHRANILATE
CPD-602	7	Modified-Nucleotides, Compounds, Nucleotides, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	5-amino-6-(5-phospho-D-ribosylamino)uracil	https://metacyc.org/compound?orgid=META&id=CPD-602
PANTETHEINE-P	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	4'-phosphopantetheine	https://metacyc.org/compound?orgid=META&id=PANTETHEINE-P
Octadec-2-enoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, Polypeptides, TRANS-D2-ENOYL-ACP, Chemicals, All-ACPs	a (2E)-octadec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Octadec-2-enoyl-ACPs
CPD-22018	7	Compounds, Thioesters, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, FRAMES, D2-ENOYL-COA, Compounds-And-Elements, Esters, Chemicals, TRANS-D2-ENOYL-COA, All-Coas	trans-tetratriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22018
PROTOPORPHYRINOGEN	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals, Porphyrins, Cyclic-tetrapyrroles	protoporphyrinogen IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRINOGEN
L-ASPARTATE	7	Compounds, All-Carboxy-Acids, dicarboxylate, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, C4-dicarboxylates, Amino-Acids-20, Polar-amino-acids, L-Amino-Acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Negatively-charged-polar-amino-acids, Alpha-Amino-Acids	L-aspartate	https://metacyc.org/compound?orgid=META&id=L-ASPARTATE
TRANS-3-METHYL-GLUTACONYL-COA	7	Compounds, Compounds-And-Elements, Thioesters, Esters, FRAMES, Chemicals, All-Coas	3-methylglutaconyl-CoA	https://metacyc.org/compound?orgid=META&id=TRANS-3-METHYL-GLUTACONYL-COA
CPD-22013	7	Very-Long-Chain-3-Hydroxyacyl-CoAs, Compounds, Thioesters, FRAMES, ACYL-COA, HYDROXY-ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, 3-HYDROXYACYL-COA, Esters, Chemicals, All-Coas	(3R)-3-hydroxydotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22013
PHOSPHORIBOSYL-AMP	7	Nucleosides, Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides, Modified-Nucleosides	1-(5-phospho-&beta;-D-ribosyl)-AMP	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-AMP
DGDP	7	Compounds, Organic-heterocyclic-compound, Deoxy-Ribonucleoside-Diphosphates, Nucleoside-Diphosphates, Organic-heteromonocyclic-compounds, Deoxynucleotides, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Purine-deoxyribonucleosides-5-PP, Purine-Nucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Purine-deoxyribonucleotides, Organic-Heteropolycyclic-Compounds	dGDP	https://metacyc.org/compound?orgid=META&id=DGDP
Decanoyl-ACPs	7	Macromolecules, Modified-Proteins, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, Proteins, FRAMES, Medium-Chain-Acyl-ACPs, ACYL-ACP, Saturated-acyl-ACPs, Polypeptides, Chemicals, All-ACPs	a decanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Decanoyl-ACPs
CPD-1828	7	Carbohydrate-Derivatives, Compounds, Carbohydrates, NDP-sugars, FRAMES, All-Nucleosides, NUCLEOTIDE-SUGARS, All-Carbohydrates, GDP-SUGARS, Compounds-And-Elements, Modified-Nucleotides, Nucleotides, Chemicals, Glycans	GDP-&alpha;-D-mannuronate	https://metacyc.org/compound?orgid=META&id=CPD-1828
CPD-14053	7	Compounds, Organic-heterocyclic-compound, Cofactors, All-Biopterines, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, TETRA-H-BIOPTERIN, Organonitrogen-Heterocyclic-Compounds, Pterins, Tetrahydropterins, Organic-heterobicyclic-compounds, Chemicals, Pteridines, Organic-Heteropolycyclic-Compounds, 5678-TETRAHYDROPTERIDINE	(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin	https://metacyc.org/compound?orgid=META&id=CPD-14053
Beta-3-hydroxybutyryl-ACPs	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, OH-ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (3R)-3-hydroxybutanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-3-hydroxybutyryl-ACPs
CDP-ETHANOLAMINE	7	Pyrimidines, Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Diazines, All-Nucleosides, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Modified-Nucleotides, Nucleotides, Compounds-And-Elements, Chemicals	CDP-ethanolamine	https://metacyc.org/compound?orgid=META&id=CDP-ETHANOLAMINE
UNDECAPRENYL-DIPHOSPHATE	7	Lipids, Compounds, Isoprenoid-Phosphates, FRAMES, Polyisoprenoids, Isoprenoid-Derivatives, CIS-TRANS-POLYISOPRENYL-PP, Compounds-And-Elements, Di-trans-poly-cis-polyprenyl-PP, Chemicals, Polyisoprenyl-Diphosphates	di-trans,octa-cis-undecaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=UNDECAPRENYL-DIPHOSPHATE
COPROPORPHYRINOGEN_III	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	coproporphyrinogen III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRINOGEN_III
S-3-HYDROXYBUTANOYL-COA	7	Compounds, Thioesters, 3-Hydroxybutanoyl-CoAs, ACYL-COA, Short-Chain-3S-Hydroxyacyl-CoAs, L-3-HYDROXYACYL-COA, Compounds-And-Elements, 3-HYDROXYACYL-COA, All-Coas, FRAMES, HYDROXY-ACYL-COA, Esters, Chemicals, 3S-S-3-hydroxyacyl-CoAs	(S)-3-hydroxybutanoyl-CoA	https://metacyc.org/compound?orgid=META&id=S-3-HYDROXYBUTANOYL-COA
