#
#  muricauda_eckloniaecyc 1.0 Reactions link table generated on Sun Jun 25, 2023
#
RXN-20789	EC-2.3.1.129
SEDOBISALDOL-RXN	EC-4.1.2.13
4.2.2.3-RXN	EC-4.2.2.3
RXN-22246	EC-2.3.1.129
RXN-19916	EC-4.1.2.13
UDPNACETYLGLUCOSAMACYLTRANS-RXN	EC-2.3.1.129
RXN-22480	EC-2.3.1.129
RXN-8631	EC-4.1.2.13
RXN-22244	EC-2.3.1.129
RXN-8629	EC-1.8.1.4
F16ALDOLASE-RXN	EC-4.1.2.13
ADCLY-RXN	EC-4.1.3.38
PABASYN-RXN	EC-2.6.1.85
RXN-22713	
THREDEHYD-RXN	EC-4.3.1.19
RXN-1961	EC-6.3.4.19
RXN-15122	
RXN-15121	
RXN-15123	EC-3.5.99.10
RXN-16391	EC-5.1.99.1
4.2.1.58-RXN	EC-4.2.1.59
METHYLMALONYL-COA-EPIM-RXN	EC-5.1.99.1
RXN-16631	EC-4.2.1.59
1.6.4.4-RXN	EC-1.8.1.8
3.1.26.5-RXN	EC-3.1.26.5
ASPARTATE-RACEMASE-RXN	EC-5.1.1.13
RXN0-6480	EC-3.1.26.5
PENICILLIN-AMIDASE-RXN	EC-3.5.1.11
RXN66-337	EC-3.4.13.19
RXN-17099	EC-3.5.1.11
RXN-15682	EC-3.4.13.19
3.4.13.19-RXN	EC-3.4.13.19
DIHYDROXYMETVALDEHYDRAT-RXN	EC-4.2.1.9
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-4.2.1.59
PEPTIDYLPROLYL-ISOMERASE-RXN	EC-5.2.1.8
SPONTPRO-RXN	
DIHYDROXYISOVALDEHYDRAT-RXN	EC-4.2.1.9
RXN-9520	EC-4.2.1.59
ACETOLACTSYN-RXN	EC-2.2.1.6
ACETOOHBUTSYN-RXN	EC-2.2.1.6
ACETOLACTREDUCTOISOM-RXN	EC-1.1.1.86
4.2.1.59-RXN	EC-4.2.1.59
ACETOOHBUTREDUCTOISOM-RXN	EC-1.1.1.86
1.2.1.9-RXN	EC-1.2.1.9
RXN-18347	EC-1.14.99.57
RXN-22481	EC-3.5.1.108
RXN-18346	EC-1.14.99.57
MALATE-DEH-RXN	EC-1.1.1.37
ASNSYNB-RXN	EC-6.3.5.4
RXN-22734	
RXN-22247	EC-3.5.1.108
2.7.1.63-RXN	EC-2.7.1.63
RXN-11840	EC-5.4.99.26
GLUCOKIN-RXN	EC-2.7.1.1	EC-2.7.1.2
RXN-22242	EC-3.5.1.108
KDO-8PSYNTH-RXN	EC-2.5.1.55
RXN-20788	EC-3.5.1.108
RXN-11837	EC-5.4.99.23
UDPACYLGLCNACDEACETYL-RXN	EC-3.5.1.108
RXN2B4Q-50	EC-2.3.1.191
RXN-22241	EC-2.3.1.191
RXN-20787	EC-2.3.1.191
GLYCINE--TRNA-LIGASE-RXN	EC-6.1.1.14
RXNI-27	EC-2.3.1.191
RXN-13072	EC-3.5.1.3	EC-3.5.1.111
RXN-22482	EC-2.3.1.191
RXN-22245	EC-2.3.1.191
RXN-6562	EC-3.5.1.3
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	EC-2.3.1.191
RXN-21417	EC-3.5.1.3
ALANINE-DEHYDROGENASE-RXN	EC-1.4.1.1
3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4
RXN-20069	EC-3.5.1.3	EC-3.5.1.131
RXN-20673	
1.1.1.8-RXN	EC-1.1.1.8
RXN-20674	
OMEGA-AMIDASE-RXN	EC-3.5.1.3
RXN-8667	EC-1.11.1.21
CATAL-RXN	EC-1.11.1.6	EC-1.11.1.21
PGLUCISOM-RXN	EC-5.3.1.9
CHLORIDE-PEROXIDASE-RXN	EC-1.11.1.10
RXN-8665	EC-1.13.11.11	EC-1.13.11.52
1.8.4.12-RXN	EC-1.8.4.12
5-FORMYL-THF-CYCLO-LIGASE-RXN	EC-6.3.3.2
1.1.99.28-RXN	EC-1.1.99.28
RXN-17362	EC-3.4.23.36
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	EC-5.4.99.12
H2PTEROATESYNTH-RXN	EC-2.5.1.15
RXN-22897	EC-3.2.1.45	EC-3.2.1.62
RXN-16248	EC-3.2.1.40
QUERCITRINASE-RXN	EC-3.2.1.40
GLUCOSYLCERAMIDASE-RXN	EC-3.2.1.62	EC-3.2.1.45
RXN-22895	EC-3.2.1.62	EC-3.2.1.45
GLUTDEHYD-RXN	EC-1.4.1.4
RXN0-5063	EC-2.8.4.3
RXN-14480	
RXN-16250	EC-3.2.1.40
RXN-14481	
1.8.4.14-RXN	EC-1.8.4.14
IMPCYCLOHYDROLASE-RXN	EC-3.5.4.10
RXN-19544	EC-4.4.1.13
RXN-19545	
AICARTRANSFORM-RXN	EC-2.1.2.3
3.2.1.40-RXN	EC-3.2.1.40
ALDOSE1EPIM-RXN	EC-5.1.3.3
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
RXN-14270	EC-2.4.2.7
RXN-22602	EC-3.2.1.40
RXN-19547	EC-4.4.1.13
RXN-19546	
ADENPRIBOSYLTRAN-RXN	EC-2.4.2.7
HOMOCYSMET-RXN	EC-2.1.1.14
GLUTAMINESYN-RXN	EC-6.3.1.2
AIRS-RXN	EC-6.3.3.1
RXN-19583	EC-4.4.1.13
RXN-19584	
RXN-14461	EC-2.7.1.180
RXN-19554	EC-4.4.1.13
RXN-19553	
FORMYLTHFDEFORMYL-RXN	EC-3.5.1.10
LIPIDADISACCHARIDESYNTH-RXN	EC-2.4.1.182
RXN-18585	EC-5.4.99.13
S-ALKYLCYSTEINE-LYASE-RXN	EC-4.4.1.13
RXN-20785	EC-2.4.1.182
RXN-15577	
RXN2DNV-2	EC-2.4.1.182
RXN-19560	EC-4.4.1.13
RXN-22237	EC-2.4.1.182
RXN-19559	
ISOBUTYRYL-COA-MUTASE-RXN	EC-5.4.99.13
RXN-22484	EC-2.4.1.182
RXN2B4Q-52	EC-2.4.1.182
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	EC-2.6.1.6	EC-2.6.1.42
RXN-19550	EC-4.4.1.13
RXN-16249	EC-3.2.1.40
RXN-19548	
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	EC-2.6.1.42
3.4.14.5-RXN	EC-3.4.14.5
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	EC-2.6.1.42
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	EC-1.1.1.88
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	EC-1.1.1.219
RXN-19556	EC-4.4.1.13
RXN-19555	
RXN-14574	EC-3.2.1.40	EC-3.2.1.190
PANTOTHENATE-KIN-RXN	EC-2.7.1.33
RXN-7784	EC-1.1.1.219
RXN-6763	EC-4.4.1.13
RXN-15582	
RXN-13788	EC-3.2.1.40
RXN-600	EC-1.1.1.219
CYSTATHIONINE-BETA-LYASE-RXN	EC-4.4.1.13
RXN-15131	
RXN-19562	EC-4.4.1.13
RXN-19561	
RXN-12729	EC-4.4.1.13
RXN-15137	
RXN-17678	EC-1.1.1.219
RXN-19552	EC-4.4.1.13
RXN-13181	EC-3.1.1.53
RXN-19551	
RXN-13182	EC-3.1.1.53
RXN-18212	EC-4.4.1.13
RXN-19582	
RXN-19558	EC-4.4.1.13
RXN-19557	
3.4.11.4-RXN	EC-3.4.11.4
RXN-9929	EC-1.3.98.1
3.4.17.11-RXN	EC-3.4.17.11
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
RXN0-6554	EC-1.3.5.2
RXN0-6491	EC-1.3.5.2
RXN0-6490	
RXN0-6575	EC-4.3.99.3
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN	EC-4.1.3.4
RXN-10	EC-6.3.4.5
IMP-DEHYDROG-RXN	EC-1.1.1.205
ARGSUCCINSYN-RXN	EC-6.3.4.5
DIAMINOPIMDECARB-RXN	EC-4.1.1.20
RXN0-5462	EC-3.6.1.15	EC-3.6.5.6	EC-3.6.5.5	EC-3.6.5.4	EC-3.6.5.3	EC-3.6.5.2	EC-3.6.5.1	EC-3.6.1
N-ACETYLGLUTPREDUCT-RXN	EC-1.2.1.38
3.4.21.53-RXN	EC-3.4.21.53
RXN-13374	EC-1.13.11.63
PYRROLINECARBREDUCT-RXN	EC-1.5.1.2
SUCCCOASYN-RXN	EC-6.2.1.5
TRNA-CYTIDYLYLTRANSFERASE-RXN	EC-2.7.7.72
RXN66-546	EC-1.5.1.2
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	EC-2.7.7.19
RXN-14569	EC-2.7.7.87
GLUTKIN-RXN	EC-2.7.2.11
RXN-15130	EC-4.4.1.1
2.1.3.9-RXN	EC-2.1.3.9
RXN-14048	
TETHYDPICSUCC-RXN	EC-2.3.1.117
RXN-9778	EC-2.1.3.11
LCYSDESULF-RXN	EC-4.4.1.1	EC-4.4.1.28
3.5.1.88-RXN	EC-3.5.1.88
RXN-15129	
RXN-15124	
RXN-15127	EC-3.5.99.10
3.5.1.27-RXN	EC-3.5.1.88
ACETYLORNDEACET-RXN	EC-3.5.1.16
HOMOSERDEAM-RXN	EC-4.4.1.1
RXN-14049	
RXN-7933	EC-3.5.1.16
CITSYN-RXN	EC-2.3.3.3	EC-2.3.3.16	EC-2.3.3.1
CYSPH-RXN	EC-2.5.1.48
GLYCOGENSYN-RXN	EC-2.4.1.21
RXN-11836	EC-5.4.99.22
O-SUCCHOMOSERLYASE-RXN	EC-2.5.1.48
2PGADEHYDRAT-RXN	EC-4.2.1.11
RXN-17607	EC-3.5.5.1
RXN-11588	EC-2.1.1.185
RXN-982	EC-1.20.4.1
3.5.5.1-RXN	EC-3.5.5.1
RXN-21024	
RXN-21025	
RXN-18229	EC-3.5.5.1
RXN-21026	
RXN-21027	
RXN0-7022	EC-6.3.2.45
RXN0-2361	EC-6.3.2.45
UNDECAPRENYL-DIPHOSPHATASE-RXN	EC-3.6.1.27
RXN-1404	EC-3.5.5.1
RXN0-2001	EC-2.4.2.43
RXN-12366	EC-2.4.2.43
MEVALONATE-KINASE-RXN	EC-2.7.1.36
RXN-12367	EC-2.4.2.43
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	EC-4.1.1.33
GLYCEROL-KIN-RXN	EC-2.7.1.30
2-NITROPROPANE-DIOXYGENASE-RXN	EC-1.13.12.16
MALTOSE-PHOSPHORYLASE-RXN	EC-2.4.1.8
RXN-16322	EC-1.13.12.16
RXN-8668	EC-1.8.4.11
GLYC3PDEHYDROGBIOSYN-RXN	EC-1.1.1.94
GLYC3PDEHYDROG-RXN	EC-1.1.5.3
PHOSPHASERSYN-RXN	EC-2.7.8.8
2.4.1.83-RXN	EC-2.4.1.83
RXN-16602	EC-2.4.1.83
ADENYL-KIN-RXN	EC-2.7.4.3
RXN0-5258-Yeast	EC-1.1.5.3
RXN0-5244-yeast	
DARAB5PISOM-RXN	EC-5.3.1.13
RXN0-742	EC-6.3.4.18
RXN0-743	EC-5.4.99.18
RXN-15740	EC-1.1.5.3
RXN0-4261	EC-5.6.2.3
RXN0-5254	
RXN-11135	EC-5.6.2.4
RXN-21405	EC-1.1.5.3
RXN-21404	
3.4.24.70-RXN	EC-3.4.24.70
1.5.1.7-RXN	EC-1.5.1.7
3.4.15.5-RXN	EC-3.4.15.5
RXN-20037	EC-2.8.1.7
RXN3O-127	EC-1.5.1.10
RXN-12621	
GCVP-RXN	EC-1.4.4.2
GLYCOLATE-REDUCTASE-RXN	EC-1.1.1.26
RXN0-5260	EC-1.1.5.3
RXN0-5244	
2.7.7.13-RXN	EC-2.7.7.13
GLUTSEMIALDEHYDROG-RXN	EC-1.2.1.41
RXN0-1133	EC-2.3.1.12
RXN-15745	EC-1.1.5.3
RXN0-5259	
RXN0-5257	
ORNCARBAMTRANSFER-RXN	EC-2.1.3.3
DIHYDLIPACETRANS-RXN	EC-2.3.1.12
RXN-22700	EC-2.8.1.7
RXN-11839	EC-5.4.99.25
RXN-18707	
1.13.11.6-RXN	EC-1.13.11.6
CYTIDEAM-RXN	EC-3.5.4.5
RXN0-5189	EC-3.2.2.20
ACETYLGLUTKIN-RXN	EC-2.7.2.8
CYTIDEAM2-RXN	EC-3.5.4.5
RXN-17848	EC-2.3.2.6
RXN-22	EC-4.3.2.1
RXN-17847	EC-2.3.2.6
3.2.2.21-RXN	EC-3.2.2.21
ARGSUCCINLYA-RXN	EC-4.3.2.1
FOLYLPOLYGLUTAMATESYNTH-RXN	EC-6.3.2.17
LEUCYLTRANSFERASE-RXN	EC-2.3.2.6
RXN0-2921	EC-6.3.2.17
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	EC-2.1.1.33
RXN-12588	EC-2.8.1.7
RXN-12587	
RXN-6341	EC-6.3.2.17
RXN-17846	EC-2.3.2.6
RXN-22698	EC-2.8.1.7
RXN-22697	
FORMYLTHFGLUSYNTH-RXN	EC-6.3.2.17
TYROSINE--TRNA-LIGASE-RXN	EC-6.1.1.1
RXN2DNV-43	EC-6.3.2.12
LEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.4
RXN-0	EC-2.3.1.57
RXN-9939	EC-2.3.1.57
DIHYDROFOLATESYNTH-RXN	EC-6.3.2.12
RXN0-1001	EC-3.1.3.8
DIAMACTRANS-RXN	EC-2.3.1.57
RXN-19536	EC-2.3.1.57
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	EC-1.4.7.1
RXN-12878	
SPERMACTRAN-RXN	EC-2.3.1.57
RXN-21566	EC-2.8.1.7
RXN-21565	
RXN0-7165	EC-2.3.1.57
GLUTAMATE-SYNTHASE-NADH-RXN	EC-1.4.1.14
GLUTAMATESYN-RXN	EC-1.4.1.13
RXN-20084	
RXN-9787	EC-2.8.1.7
RXN0-308	
RXN-14382	
ADENOSYLHOMOCYSTEINASE-RXN	EC-3.3.1.1
2.8.1.6-RXN	EC-2.8.1.6
RXN-17472	
RXN-17473	
TRNA-ADENINE-N6--METHYLTRANSFERASE-RXN	EC-2.1.1.55
DAPASYN-RXN	EC-2.6.1.62
2.4.1.129-RXN	EC-2.4.1.129
SHIKIMATE-5-DEHYDROGENASE-RXN	EC-1.1.1.25
DETHIOBIOTIN-SYN-RXN	EC-6.3.3.3
RXN1ZN3-9	
SUCCINYLDIAMINOPIMTRANS-RXN	EC-2.6.1.17
RXN1ZN3-10	
RXN-15521	EC-2.4.1.129
ACETYLORNTRANSAM-RXN	EC-2.6.1.11
RXN-22558	EC-2.4.1.129
RXN-11291	EC-2.4.1.129
RXN-11484	EC-2.3.1.47
VALINE--TRNA-LIGASE-RXN	EC-6.1.1.9
7KAPSYN-RXN	EC-2.3.1.47
IGPSYN-RXN	EC-4.1.1.48
RXN-16650	EC-2.4.1.129
PRTRANS-RXN	EC-2.4.2.18
GTPPYPHOSKIN-RXN	EC-2.7.6.5
RXN-11350	EC-2.4.1.129
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
GDPPYPHOSKIN-RXN	EC-2.7.6.5
RXN-22557	EC-2.4.1.129
ATPSYN-RXN	EC-7.1.2.2
RXN-22498	EC-2.7.4.8
RXN-22556	EC-2.4.1.129
ASPDECARBOX-RXN	EC-4.1.1.11
GUANYL-KIN-RXN	EC-2.7.4.8
RXN-14712	EC-2.4.1.129
RXN-11348	EC-2.4.1.129
3.1.11.2-RXN	EC-3.1.11.2
RXN-11698	EC-3.4.24.84
RXN-12480	EC-2.1.1.223
RXN-13907	EC-1.14.16.1
GLUTARYL-COA-DEHYDROGENASE-RXN	EC-1.3.8.6
RXN66-569	EC-1.14.16.1
325-BISPHOSPHATE-NUCLEOTIDASE-RXN	EC-3.1.3.7
GLUTARYL-COA-DEHYDROG-RXN	
GLUTACONYL-COA-DECARBOXYLASE-RXN	
4.1.99.4-RXN	EC-3.5.99.7
3.1.13.3-RXN	EC-3.1.13.3
RXN-15149	
RXN-8748	EC-3.1.3.1
PROLINE--TRNA-LIGASE-RXN	EC-6.1.1.15
GSAAMINOTRANS-RXN	EC-5.4.3.8
CYSTEINE--TRNA-LIGASE-RXN	EC-6.1.1.16
METHENYLTHFCYCLOHYDRO-RXN	EC-3.5.4.9
METHYLENETHFDEHYDROG-NADP-RXN	EC-1.5.1.5
ALKAPHOSPHA-RXN	EC-3.1.3.1
LYSINE--TRNA-LIGASE-RXN	EC-6.1.1.6
ARGININE--TRNA-LIGASE-RXN	EC-6.1.1.19
DNA-DIRECTED-RNA-POLYMERASE-RXN	EC-2.7.7.6
DIHYDROOROT-RXN	EC-3.5.2.3
ALANINE--TRNA-LIGASE-RXN	EC-6.1.1.7
5.1.1.17-RXN	EC-5.1.1.17
RXN0-947	EC-2.3.1.181
RXN0-6710	EC-3.1.4.55
RXN-13037	EC-2.3.1.181
XYLULOKIN-RXN	EC-2.7.1.17
DADPKIN-RXN	EC-2.7.4.6
FORMIMINOGLUTAMASE-RXN	EC-3.5.3.8
GDPKIN-RXN	EC-2.7.4.6
3.1.26.4-RXN	EC-3.1.26.4
RXN-7565	EC-3.5.3.7
GUANIDINOBUTYRASE-RXN	EC-3.5.3.7
4.2.99.18-RXN	EC-4.2.99.18
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	EC-2.1.2.9
DGDPKIN-RXN	EC-2.7.4.6
RXN-19038	EC-4.2.1.22
UROCANATE-HYDRATASE-RXN	EC-4.2.1.49
RXN-8388	EC-1.14.19.26
LUMAZINESYN-RXN	EC-2.5.1.78
RXN66-562	EC-4.2.1.22
IMIDAZOLONEPROPIONASE-RXN	EC-3.5.2.7
3.4.21.105-RXN	EC-3.4.21.105
RXN66-534	EC-4.2.1.22
SAICARSYN-RXN	EC-6.3.2.6
RXN-8389	EC-1.14.19.2
CYSTATHIONINE-BETA-SYNTHASE-RXN	EC-4.2.1.22
RXN-7903	EC-1.14.19.2
3.1.26.11-RXN	EC-3.1.26.11
HISTIDINE-AMMONIA-LYASE-RXN	EC-4.3.1.3
RXN-14014	EC-1.17.1.8
3.4.21.83-RXN	EC-3.4.21.83
RXN-17168	EC-1.14.19.11
ASPCARBTRANS-RXN	EC-2.1.3.2
METHYLMALONYL-COA-MUT-RXN	EC-5.4.99.2
RXN0-6563	EC-4.1.2.48
3.1.22.4-RXN	EC-3.1.21.10
RXN-8390	EC-1.14.19.11
CYTIKIN-RXN	EC-2.7.1.48	EC-2.7.1.213
RXN-17167	EC-1.14.19.11
THREONINE-ALDOLASE-RXN	EC-4.1.2.48	EC-4.1.2.5
URIDINEKIN-RXN	EC-2.7.1.48
RXN-11832	EC-2.7.4.14	EC-2.7.4.25
RXN-12002	EC-2.7.4.22	EC-2.7.4.14
LTAA-RXN	EC-4.1.2.48	EC-4.1.2.49
CYTIDINEKIN-RXN	EC-2.7.1.48
3.1.3.16-RXN	EC-3.1.3.16
DTDPDEHYDRHAMEPIM-RXN	EC-5.1.3.13
RXN-7913	EC-2.7.4.25	EC-2.7.4.14	EC-2.7.4.13
URKI-RXN	EC-2.7.1.48
PYRUVATE-CARBOXYLASE-RXN	EC-6.4.1.1
FUMHYDR-RXN	EC-4.2.1.2
O-SUCCINYLBENZOATE-COA-LIG-RXN	EC-6.2.1.26
RXN-19915	EC-2.7.1.4
PANTOATE-BETA-ALANINE-LIG-RXN	EC-6.3.2.1
RXN-9358	EC-2.5.1.74
RXN1G-4355	EC-6.4.1.3
RXN-9204	EC-2.5.1.74
NUCLEOSIDE-PHOSPHATE-KINASE-RXN	EC-2.7.4.4
PROPIONYL-COA-CARBOXY-RXN	EC-6.4.1.3
RXN-9365	EC-2.5.1.74
RXN-14455	EC-7.2.2.8
RXN-14074	EC-2.7.4.4
GMP-SYN-GLUT-RXN	EC-6.3.5.2
RXN-19668	EC-2.5.1.74
RXN0-5055	EC-2.1.3.15
FRUCTOKINASE-RXN	EC-2.7.1.4
TRANS-RXN-178	EC-7.2.2.9
RXN0-4621	EC-2.7.1.170
GLUCOSAMINE-6-P-DEAMIN-RXN	EC-3.5.99.6
RXN-9360	EC-2.5.1.74
GMP-SYN-NH3-RXN	
GLUTAMIN-RXN	EC-3.5.1.38	EC-3.5.1.2
SUCCGLUDESUCC-RXN	EC-3.5.1.96
RXN-9217	EC-2.5.1.74
RXN0-4641	EC-4.2.1.126
AMYLOSUCRASE-RXN	EC-2.4.1.4
PEPCARBOXYKIN-RXN	EC-4.1.1.49
DMK-RXN	EC-2.5.1.74
SHIKIMATE-KINASE-RXN	EC-2.7.1.71
RXN-11047	EC-2.5.1.74
RXN-9190	EC-2.5.1.74
RXN0-5228	EC-5.1.1.20
THREONINE--TRNA-LIGASE-RXN	EC-6.1.1.3
RXN-9359	EC-2.5.1.74
RXN-14986	EC-1.1.1.85
RXN0-1441	EC-3.6.1.53	EC-3.6.1.13
RXN-13158	EC-1.1.1.85
RXNQT-4178	EC-1.1.1.85
RXNQT-4174	EC-1.1.1.85
RXN0-5224	EC-4.2.1.1
RXNQT-4171	EC-1.1.1.85
2.5.1.64-RXN	EC-2.2.1.9
RXNQT-4168	EC-1.1.1.85
RXNQT-4165	EC-1.1.1.85
HISTAMINOTRANS-RXN	EC-2.6.1.9
RXN-18208	
RXN-18209	
ISOCHORSYN-RXN	EC-5.4.4.2
RXN-18206	
ADENYLATECYC-RXN	EC-4.6.1.1
RXN-18207	
RXN-18204	
RXN-9311	EC-3.1.2.28
RXN-18205	
RXN-18202	
RXN-18203	
GLYOXI-RXN	EC-4.4.1.5
RXN-18200	
RXN-18201	
PEPDEPHOS-RXN	EC-2.7.1.40
3-ISOPROPYLMALDEHYDROG-RXN	
RXN-7800	
RXN-14117	EC-2.7.1.40
RXN-18210	
RXN-14207	EC-2.7.1.40
RXN-18211	
RXN-11193	EC-1.4.5.1
RXN0-6678	
PYFLAVOXRE-RXN	EC-1.2.7.1
RXN-14192	EC-2.7.1.40
RXN-11196	EC-1.4.5.1
3.1.26.3-RXN	EC-3.1.26.3
4-HYDROXYPROLINE-EPIMERASE-RXN	EC-5.1.1.8
PYRUFLAVREDUCT-RXN	EC-1.2.7.1
RXN1G-1438	EC-3.1.3.12
UDPGLUCEPIM-RXN	EC-5.1.3.2
RXN-22438	EC-1.5.1.54
RXN-9523	EC-2.3.1.179	EC-2.3.1.41
2OXOGLUTDECARB-RXN	EC-1.2.4.2
3.5.4.22-RXN	EC-3.5.4.22
TREHALOSEPHOSPHA-RXN	EC-3.1.3.12
RXN0-1147	EC-2.3.1.61
ASPARAGHYD-RXN	EC-3.5.1.38	EC-3.5.1.1
ASPARAGINE--TRNA-LIGASE-RXN	EC-6.1.1.22
FUMARYLACETOACETASE-RXN	EC-3.7.1.2
RXN1G-1437	EC-3.1.3.12
CHORISMATE-SYNTHASE-RXN	EC-4.2.3.5
HOMOGENTISATE-12-DIOXYGENASE-RXN	EC-1.13.11.5
RXN1G-1436	EC-3.1.3.12
PRIBFAICARPISOM-RXN	EC-5.3.1.16
4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN	EC-1.13.11.27
IMIDPHOSDEHYD-RXN	EC-4.2.1.19
RXN1G-1439	EC-3.1.3.12
RXN-10815	EC-1.13.11.27
RXN-8001	EC-1.1.1.23
HISTOLDEHYD-RXN	
RXN-9516	EC-2.3.1.179	EC-2.3.1.41
RXN1G-1435	EC-3.1.3.12
HISTALDEHYD-RXN	
3.5.1.26-RXN	EC-3.5.1.26
KDO-8PPHOSPHAT-RXN	EC-3.1.3.45
RXN0-3241	EC-3.4.19.5
ATPPHOSPHORIBOSYLTRANS-RXN	EC-2.4.2.17
RXN-21711	EC-3.4.19.5
TREHALOSE6PSYN-RXN	EC-2.4.1.15
3.4.19.5-RXN	EC-3.4.19.5
PSERTRANSAM-RXN	EC-2.6.1.52
PSERTRANSAMPYR-RXN	EC-2.6.1.52
3-OXOACYL-ACP-SYNTH-RXN	EC-2.3.1.179	EC-2.3.1.41
3.2.1.3-RXN	EC-3.2.1.3
RXN-9024	EC-3.2.1.3
GTP-CYCLOHYDRO-I-RXN	EC-3.5.4.16
TRIOSEPISOMERIZATION-RXN	EC-5.3.1.1
OROTPDECARB-RXN	EC-4.1.1.23
RXN-16629	EC-2.3.1.179	EC-2.3.1.41
RXN-20761	EC-7.4.2.5
ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4
RXN-2881	
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	EC-2.5.1.7
3-OXOACYL-ACP-SYNTH-BASE-RXN	EC-2.3.1.41	EC-2.3.1.179
RXN-18448	EC-6.2.1.1
ACETYL-COA-ACETYLTRANSFER-RXN	EC-2.3.1.16	EC-2.3.1.9
RXN-20154	
RXN-20155	
ACETATE--COA-LIGASE-RXN	EC-6.2.1.1
RXN-18447	EC-6.2.1.1
GART-RXN	EC-2.1.2.2
RXN-18446	EC-6.2.1.1
PRPPAMIDOTRANS-RXN	EC-2.4.2.14
RXN-12104	EC-1.17.99.6
2.7.7.60-RXN	EC-2.7.7.60
RXN-20153	EC-2.3.1.16
RXN-20150	
SUPEROX-DISMUT-RXN	EC-1.15.1.1
RXN-20152	
MALIC-NADP-RXN	EC-1.1.1.40
UGD-RXN	EC-1.1.1.22
MALATE-DEHYDROGENASE-NADP+-RXN	EC-1.1.1.82
UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6
1.1.1.39-RXN	EC-1.1.1.38
OXALODECARB-RXN	EC-4.1.1.112
AKBLIG-RXN	EC-2.3.1.29
DIAMINOPIMEPIM-RXN	EC-5.1.1.7
GDPMANDEHYDRA-RXN	EC-4.2.1.47
RXN-20645	EC-2.5.1.141
1.1.1.271-RXN	EC-1.1.1.271
METHYLGLUTACONYL-COA-HYDRATASE-RXN	EC-4.2.1.18
FCLEPIM-RXN	
RXN1G01-46	EC-5.1.1.10
RXN-20895	EC-5.1.1.10
HEMEOSYN-RXN	EC-2.5.1.141
FCLREDUCT-RXN	
AMINO-ACID-RACEMASE-RXN	EC-5.1.1.10
RXN-22483	EC-3.6.1.54
RXN-20896	EC-5.1.1.10
RXN2B4Q-51	EC-3.6.1.54
RXN-13269	EC-2.7.8.36
CYTOCHROME-C-OXIDASE-RXN	EC-7.1.1.9
RXN-22239	EC-3.6.1.54
RXN-15815	
DNA-LIGASE-NAD+-RXN	EC-6.5.1.6	EC-6.5.1.2
RXN1YI0-22	EC-7.1.1.9
RXN-17920	
RXN-17918	
RXN2DNV-1	EC-3.6.1.54
RXN-17919	
RXN-12647	
TRANS-RXN-395	
RXN1YI0-21	
LIPIDXSYNTHESIS-RXN	EC-3.6.1.54
RXN-20786	EC-3.6.1.54
6PFRUCTPHOS-RXN	EC-2.7.1.11
RXN-11637	EC-2.1.1.198
DEPHOSPHOCOAKIN-RXN	EC-2.7.1.24
RXN-14570	EC-2.3.1.234
RXN-21237	EC-7.1.1.9
RXN0-6274	EC-2.5.1.75
RXN1YI0-19	
RXN0-5265	
RXN-11598	EC-2.1.1.193
UDP-NACMURALGLDAPAALIG-RXN	EC-6.3.2.10
3.4.13.22-RXN	EC-3.4.13.22
6.3.2.10-RXN	EC-6.3.2.10
ISOLEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.5
RXN185E-16	EC-2.3.1.39
RXN-12752	EC-5.1.99.6
RXN-22608	EC-6.3.2.10
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20
RXN-13142	EC-5.1.99.6
RXN-20482	EC-2.3.1.39
ALARACECAT-RXN	EC-5.1.1.1
RXN-13141	EC-4.2.1.136
THYKI-RXN	EC-2.7.1.145	EC-2.7.1.21
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.11
RXN-14093	EC-2.7.1.74	EC-2.7.1.145
RXN-20490	EC-2.3.1.39
